"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","20-Apr-2018","        334.25","        335.95","        343.25","        334.60","        336.10","        336.00","        338.84","   11908652","          4035086525.10","     110315","    3658054","         30.72"
"TATAMOTORS","EQ","23-Apr-2018","        336.00","        335.95","        339.50","        333.00","        333.65","        334.05","        336.00","    8056732","          2707028956.65","      83673","    2967078","         36.83"
"TATAMOTORS","EQ","24-Apr-2018","        334.05","        334.80","        335.00","        330.60","        331.85","        331.55","        332.74","    9210931","          3064855395.25","     103937","    5531057","         60.05"
"TATAMOTORS","EQ","25-Apr-2018","        331.55","        330.80","        334.00","        327.75","        328.45","        328.60","        330.35","    6306039","          2083229494.40","      71066","    2927109","         46.42"
"TATAMOTORS","EQ","26-Apr-2018","        328.60","        329.90","        335.95","        326.00","        331.30","        330.25","        331.15","   16647689","          5512814536.05","     131634","    9301179","         55.87"
"TATAMOTORS","EQ","27-Apr-2018","        330.25","        333.00","        337.65","        331.05","        336.65","        336.90","        334.51","    8804236","          2945138109.05","     105006","    4274508","         48.55"
"TATAMOTORS","EQ","30-Apr-2018","        336.90","        338.50","        342.75","        337.25","        340.75","        340.40","        340.30","    5937740","          2020599581.90","      64783","    2222431","         37.43"
"TATAMOTORS","EQ","02-May-2018","        340.40","        349.20","        351.65","        335.00","        335.75","        336.05","        342.87","   16022148","          5493449825.60","     143225","    6041470","         37.71"
"TATAMOTORS","EQ","03-May-2018","        336.05","        335.50","        335.90","        329.15","        333.25","        333.50","        332.00","    6870513","          2280991175.55","     105823","    2208645","         32.15"
"TATAMOTORS","EQ","04-May-2018","        333.50","        333.75","        337.30","        329.50","        334.50","        334.40","        333.16","    6660062","          2218898653.20","      77016","    2041499","         30.65"
"TATAMOTORS","EQ","07-May-2018","        334.40","        337.85","        337.85","        333.70","        335.30","        335.15","        335.37","    3888627","          1304136921.50","      92157","    1536636","         39.52"
"TATAMOTORS","EQ","08-May-2018","        335.15","        336.30","        336.60","        330.25","        331.25","        332.15","        332.16","    8114997","          2695475429.40","     156582","    5241748","         64.59"
"TATAMOTORS","EQ","09-May-2018","        332.15","        331.00","        347.25","        331.00","        341.45","        341.95","        341.70","   19019847","          6499118349.85","     164649","    6231387","         32.76"
"TATAMOTORS","EQ","10-May-2018","        341.95","        343.75","        343.75","        332.75","        333.50","        333.60","        336.70","   11158000","          3756879888.55","     124964","    3865161","         34.64"
"TATAMOTORS","EQ","11-May-2018","        333.60","        334.00","        334.00","        330.00","        330.70","        330.80","        331.68","    7365579","          2443008109.85","      75917","    3169692","         43.03"
"TATAMOTORS","EQ","14-May-2018","        330.80","        333.00","        333.00","        323.00","        323.50","        323.60","        325.70","    8312976","          2707509903.75","      98756","    3582715","         43.10"
"TATAMOTORS","EQ","15-May-2018","        323.60","        324.00","        324.05","        305.70","        310.70","        310.10","        314.99","   15323964","          4826923268.05","     203938","    7114004","         46.42"
"TATAMOTORS","EQ","16-May-2018","        310.10","        309.95","        315.75","        306.70","        309.80","        310.25","        311.20","   12051269","          3750397570.70","     123384","    4678253","         38.82"
"TATAMOTORS","EQ","17-May-2018","        310.25","        313.10","        319.50","        309.30","        314.55","        314.90","        315.25","   10214660","          3220138720.25","      97633","    3921615","         38.39"
"TATAMOTORS","EQ","18-May-2018","        314.90","        314.75","        315.00","        303.50","        304.80","        304.60","        307.11","   11688577","          3589633648.40","     155665","    6069750","         51.93"
"TATAMOTORS","EQ","21-May-2018","        304.60","        304.75","        307.20","        294.70","        296.40","        295.90","        299.21","   11549490","          3455695179.10","     139373","    5032975","         43.58"
"TATAMOTORS","EQ","22-May-2018","        295.90","        296.55","        312.50","        296.55","        308.00","        307.70","        304.99","   17199292","          5245649678.70","     167034","    4752764","         27.63"
"TATAMOTORS","EQ","23-May-2018","        307.70","        311.10","        317.25","        305.40","        309.40","        309.45","        312.24","   17698475","          5526128618.40","     150970","    5755114","         32.52"
"TATAMOTORS","EQ","24-May-2018","        309.45","        300.00","        307.65","        284.10","        289.85","        288.65","        291.35","   46104103","         13432474747.50","     415816","   13281607","         28.81"
"TATAMOTORS","EQ","25-May-2018","        288.65","        290.40","        297.45","        286.25","        293.95","        294.15","        293.25","   19240172","          5642088163.10","     184209","    5522184","         28.70"
"TATAMOTORS","EQ","28-May-2018","        294.15","        293.75","        299.90","        290.30","        295.95","        296.30","        296.61","    8516862","          2526172398.00","      90018","    2297863","         26.98"
"TATAMOTORS","EQ","29-May-2018","        296.30","        296.80","        300.00","        293.00","        293.20","        294.65","        297.75","    9816561","          2922852438.55","     115806","    3791308","         38.62"
"TATAMOTORS","EQ","30-May-2018","        294.65","        289.95","        292.25","        286.15","        288.95","        288.90","        289.91","   11649429","          3377302350.05","     122918","    4440710","         38.12"
"TATAMOTORS","EQ","31-May-2018","        288.90","        289.95","        290.85","        281.60","        283.15","        282.50","        284.10","   28771987","          8174041459.10","     177873","   18914542","         65.74"
"TATAMOTORS","EQ","01-Jun-2018","        282.50","        284.50","        290.35","        283.05","        287.50","        287.20","        287.77","   15840810","          4558479297.35","     129864","    5005887","         31.60"
"TATAMOTORS","EQ","04-Jun-2018","        287.20","        292.50","        293.85","        286.00","        287.15","        286.65","        289.54","   10835487","          3137265391.75","     136883","    3238590","         29.89"
"TATAMOTORS","EQ","05-Jun-2018","        286.65","        286.65","        288.25","        283.60","        285.50","        284.95","        285.35","    7456195","          2127605686.85","      89481","    2821497","         37.84"
"TATAMOTORS","EQ","06-Jun-2018","        284.95","        286.85","        296.90","        285.25","        295.45","        295.65","        292.06","   19754001","          5769325691.65","     155901","    7641221","         38.68"
"TATAMOTORS","EQ","07-Jun-2018","        295.65","        296.30","        306.90","        295.25","        304.75","        305.40","        301.28","   22839023","          6881007434.80","     171241","    8879362","         38.88"
"TATAMOTORS","EQ","08-Jun-2018","        305.40","        305.70","        315.55","        302.40","        308.95","        309.95","        311.33","   27249374","          8483616458.10","     195602","    9210968","         33.80"
"TATAMOTORS","EQ","11-Jun-2018","        309.95","        310.90","        313.90","        306.65","        309.35","        309.75","        310.90","   14650133","          4554737621.55","     151835","    5284345","         36.07"
"TATAMOTORS","EQ","12-Jun-2018","        309.75","        310.95","        313.65","        307.20","        308.25","        307.80","        310.51","    7932388","          2463106957.30","      74689","    2555561","         32.22"
"TATAMOTORS","EQ","13-Jun-2018","        307.80","        309.20","        311.25","        307.00","        308.85","        308.40","        309.31","    7280886","          2252073344.95","      78861","    2303038","         31.63"
"TATAMOTORS","EQ","14-Jun-2018","        308.40","        308.50","        309.60","        303.80","        306.30","        305.90","        305.76","    6532693","          1997417558.15","      80887","    1952271","         29.88"
"TATAMOTORS","EQ","15-Jun-2018","        305.90","        305.75","        307.65","        300.55","        302.70","        302.95","        303.97","    8224497","          2500027887.30","      79750","    3970376","         48.28"
"TATAMOTORS","EQ","18-Jun-2018","        302.95","        302.90","        311.00","        302.10","        308.75","        308.80","        307.93","    8787098","          2705815363.85","      82374","    1938194","         22.06"
"TATAMOTORS","EQ","19-Jun-2018","        308.80","        309.60","        312.80","        303.30","        304.95","        305.05","        307.64","   10498362","          3229762608.20","     107623","    3179363","         30.28"
"TATAMOTORS","EQ","20-Jun-2018","        305.05","        304.90","        308.25","        304.05","        306.00","        305.60","        305.96","    6607472","          2021618632.95","      73070","    2300514","         34.82"
"TATAMOTORS","EQ","21-Jun-2018","        305.60","        307.90","        308.50","        305.50","        307.00","        307.00","        306.97","    5085379","          1561077345.20","      71956","    1839762","         36.18"
"TATAMOTORS","EQ","22-Jun-2018","        307.00","        306.85","        308.90","        303.20","        308.00","        308.00","        306.75","    6033095","          1850658033.00","      63203","    1805391","         29.92"
"TATAMOTORS","EQ","25-Jun-2018","        308.00","        306.30","        306.30","        287.60","        288.55","        289.40","        295.25","   16392183","          4839838510.75","     137622","    6192109","         37.77"
"TATAMOTORS","EQ","26-Jun-2018","        289.40","        288.40","        288.40","        275.10","        276.60","        276.85","        279.88","   30728620","          8600367039.80","     278717","   13201133","         42.96"
"TATAMOTORS","EQ","27-Jun-2018","        276.85","        278.50","        279.50","        270.00","        270.75","        271.05","        274.66","   19077416","          5239779925.95","     145982","    6185028","         32.42"
"TATAMOTORS","EQ","28-Jun-2018","        271.05","        272.00","        272.65","        261.85","        263.95","        263.35","        266.95","   19507165","          5207357750.45","     150587","    8672492","         44.46"
"TATAMOTORS","EQ","29-Jun-2018","        263.35","        265.45","        270.50","        262.65","        268.90","        269.30","        267.52","   14765516","          3950091910.50","     145708","    6759175","         45.78"
"TATAMOTORS","EQ","02-Jul-2018","        269.30","        276.00","        276.05","        265.60","        266.55","        266.70","        269.57","   16495647","          4446697752.20","     147046","    3942428","         23.90"
"TATAMOTORS","EQ","03-Jul-2018","        266.70","        269.50","        271.50","        267.20","        270.20","        269.45","        269.65","   11484332","          3096750523.95","      89247","    3287915","         28.63"
"TATAMOTORS","EQ","04-Jul-2018","        269.45","        270.00","        271.50","        265.65","        267.10","        267.05","        267.98","    7394858","          1981706496.70","      62376","    2172792","         29.38"
"TATAMOTORS","EQ","05-Jul-2018","        267.05","        263.50","        263.75","        252.55","        263.40","        261.55","        259.45","   20820454","          5401964649.60","     169287","    4136532","         19.87"
"TATAMOTORS","EQ","06-Jul-2018","        261.55","        262.00","        272.50","        261.85","        269.50","        270.85","        270.22","   19215897","          5192507548.05","     138208","    3927243","         20.44"
"TATAMOTORS","EQ","09-Jul-2018","        270.85","        274.60","        277.00","        272.05","        273.15","        273.50","        274.78","    9387556","          2579504841.95","      81141","    2057292","         21.92"
"TATAMOTORS","EQ","10-Jul-2018","        273.50","        274.90","        276.90","        272.90","        275.25","        275.45","        275.20","    6351033","          1747787025.65","      76101","    2239010","         35.25"
"TATAMOTORS","EQ","11-Jul-2018","        275.45","        276.40","        276.40","        267.10","        267.80","        267.80","        270.35","    7356582","          1988833726.25","      77867","    2674605","         36.36"
"TATAMOTORS","EQ","12-Jul-2018","        267.80","        269.60","        272.00","        265.50","        265.95","        266.10","        268.30","    8573517","          2300276551.25","      83180","    2335385","         27.24"
"TATAMOTORS","EQ","13-Jul-2018","        266.10","        267.30","        269.40","        262.70","        263.00","        263.60","        265.90","    8352827","          2221027464.80","      76239","    2429031","         29.08"
"TATAMOTORS","EQ","16-Jul-2018","        263.60","        260.50","        260.80","        250.50","        253.00","        252.10","        255.63","   11067012","          2829011065.85","     104331","    2846786","         25.72"
"TATAMOTORS","EQ","17-Jul-2018","        252.10","        253.00","        259.00","        252.30","        258.55","        257.95","        256.55","    6350966","          1629354597.10","      58067","    1437907","         22.64"
"TATAMOTORS","EQ","18-Jul-2018","        257.95","        259.45","        259.45","        247.30","        251.55","        251.85","        252.61","    9348644","          2361521356.70","      99282","    2701372","         28.90"
"TATAMOTORS","EQ","19-Jul-2018","        251.85","        254.00","        257.85","        251.20","        252.70","        252.50","        254.54","    9556686","          2432557836.25","      87348","    2639484","         27.62"
"TATAMOTORS","EQ","20-Jul-2018","        252.50","        252.70","        254.00","        251.00","        253.80","        253.40","        252.74","    6422014","          1623102951.00","      47230","    2158379","         33.61"
"TATAMOTORS","EQ","23-Jul-2018","        253.40","        254.95","        259.50","        251.10","        257.95","        258.75","        255.87","    8891743","          2275145755.80","      68153","    3637408","         40.91"
"TATAMOTORS","EQ","24-Jul-2018","        258.75","        258.75","        263.75","        257.10","        258.85","        258.80","        260.21","    9906160","          2577677192.65","      87393","    3573616","         36.07"
"TATAMOTORS","EQ","25-Jul-2018","        258.80","        260.00","        261.70","        256.10","        257.45","        257.85","        258.49","    6721386","          1737416471.75","      66449","    2762723","         41.10"
"TATAMOTORS","EQ","26-Jul-2018","        257.85","        260.10","        263.00","        257.50","        258.25","        258.25","        260.04","    8817721","          2292942888.05","      74857","    3492943","         39.61"
"TATAMOTORS","EQ","27-Jul-2018","        258.25","        259.10","        269.70","        258.55","        268.30","        268.15","        266.19","   15275469","          4066160566.40","     112709","    5269487","         34.50"
"TATAMOTORS","EQ","30-Jul-2018","        268.15","        267.75","        271.65","        266.20","        268.00","        267.50","        269.20","    7801098","          2100075133.65","      74045","    2852986","         36.57"
"TATAMOTORS","EQ","31-Jul-2018","        267.50","        268.95","        270.45","        262.20","        263.60","        264.10","        264.96","   10026055","          2656504310.80","      89004","    3262276","         32.54"
"TATAMOTORS","EQ","01-Aug-2018","        264.10","        250.00","        268.00","        250.00","        264.40","        265.05","        260.06","   53282545","         13856720818.85","     344274","    7675932","         14.41"
"TATAMOTORS","EQ","02-Aug-2018","        265.05","        263.45","        266.45","        258.70","        260.25","        260.85","        262.61","   17421472","          4575085041.45","     135851","    3529145","         20.26"
"TATAMOTORS","EQ","03-Aug-2018","        260.85","        262.15","        263.85","        257.60","        258.20","        258.45","        260.96","    9044248","          2360177002.20","      84897","    2512751","         27.78"
"TATAMOTORS","EQ","06-Aug-2018","        258.45","        259.95","        261.80","        252.50","        253.50","        254.05","        257.56","   11371744","          2928954668.70","      85599","    4699698","         41.33"
"TATAMOTORS","EQ","07-Aug-2018","        254.05","        255.20","        256.00","        250.55","        251.90","        251.60","        253.14","   14490829","          3668250166.55","     123125","    6766679","         46.70"
"TATAMOTORS","EQ","08-Aug-2018","        251.60","        253.50","        258.25","        251.85","        255.25","        255.15","        255.37","   16125867","          4118052351.05","     106451","    3960692","         24.56"
"TATAMOTORS","EQ","09-Aug-2018","        255.15","        256.65","        260.40","        255.50","        257.75","        257.85","        258.39","    7777719","          2009649692.60","      62645","    1912142","         24.58"
"TATAMOTORS","EQ","10-Aug-2018","        257.85","        257.25","        258.65","        249.55","        250.00","        250.10","        252.57","   14606037","          3689022002.30","     111029","    6245592","         42.76"
"TATAMOTORS","EQ","13-Aug-2018","        250.10","        249.25","        249.70","        243.10","        249.00","        248.70","        247.37","   13877900","          3432957569.40","      98989","    6134557","         44.20"
"TATAMOTORS","EQ","14-Aug-2018","        248.70","        248.60","        249.85","        247.20","        248.60","        248.80","        248.55","    9171033","          2279487010.85","      68640","    5412151","         59.01"
"TATAMOTORS","EQ","16-Aug-2018","        248.80","        245.80","        252.80","        245.25","        251.80","        251.30","        250.19","   14148347","          3539734481.95","      72491","    7286849","         51.50"
"TATAMOTORS","EQ","17-Aug-2018","        251.30","        253.70","        260.10","        253.00","        259.05","        258.25","        256.76","   16117660","          4138434027.45","      93097","    8948902","         55.52"
"TATAMOTORS","EQ","20-Aug-2018","        258.25","        261.85","        271.85","        259.20","        270.55","        270.10","        267.63","   25576718","          6845119619.35","     240049","    8802180","         34.41"
"TATAMOTORS","EQ","21-Aug-2018","        270.10","        271.85","        274.70","        266.70","        268.50","        268.80","        271.73","   19505584","          5300172762.70","     222999","    4646975","         23.82"
"TATAMOTORS","EQ","23-Aug-2018","        268.80","        269.20","        269.20","        256.00","        256.55","        256.90","        260.16","   18667622","          4856478809.80","     249176","    6737313","         36.09"
"TATAMOTORS","EQ","24-Aug-2018","        256.90","        257.00","        258.65","        255.00","        255.15","        255.50","        256.79","    8703468","          2234991162.00","      71872","    2198360","         25.26"
"TATAMOTORS","EQ","27-Aug-2018","        255.50","        257.00","        259.50","        256.50","        259.20","        258.80","        258.25","    6127707","          1582459587.70","      66022","    2207367","         36.02"
"TATAMOTORS","EQ","28-Aug-2018","        258.80","        261.70","        263.25","        259.05","        259.80","        260.00","        261.14","    8506857","          2221455469.80","      89370","    2374362","         27.91"
"TATAMOTORS","EQ","29-Aug-2018","        260.00","        261.05","        263.50","        261.00","        261.90","        261.70","        262.36","    5117552","          1342656977.45","      55817","    1806369","         35.30"
"TATAMOTORS","EQ","30-Aug-2018","        261.70","        262.30","        263.00","        259.00","        259.90","        259.35","        260.38","    6333570","          1649137025.15","      46799","    2952101","         46.61"
"TATAMOTORS","EQ","31-Aug-2018","        259.35","        259.10","        268.25","        258.10","        266.95","        267.50","        264.41","   12360078","          3268116233.80","      99108","    4035301","         32.65"
"TATAMOTORS","EQ","03-Sep-2018","        267.50","        271.40","        273.00","        265.25","        266.65","        266.60","        269.20","   14597832","          3929742460.40","     118115","    4061447","         27.82"
"TATAMOTORS","EQ","04-Sep-2018","        266.60","        270.50","        270.80","        260.35","        261.40","        261.95","        265.69","   14775900","          3925749320.00","     117155","    5961786","         40.35"
"TATAMOTORS","EQ","05-Sep-2018","        261.95","        261.00","        271.00","        255.40","        268.75","        266.50","        262.00","   10084307","          2642088211.30","      86534","    2633729","         26.12"
"TATAMOTORS","EQ","06-Sep-2018","        266.50","        269.70","        272.00","        263.85","        268.65","        269.95","        268.39","   14736214","          3955112115.35","     103471","    3422814","         23.23"
"TATAMOTORS","EQ","07-Sep-2018","        269.95","        269.55","        279.90","        269.25","        277.05","        277.40","        276.39","   26189156","          7238338281.25","     189486","    6791817","         25.93"
"TATAMOTORS","EQ","10-Sep-2018","        277.40","        276.00","        282.00","        271.75","        274.40","        275.70","        277.42","   21322969","          5915344895.40","     156900","    4944162","         23.19"
"TATAMOTORS","EQ","11-Sep-2018","        275.70","        277.25","        278.85","        265.70","        266.75","        267.30","        272.84","   13444031","          3668114438.20","      99917","    3248158","         24.16"
"TATAMOTORS","EQ","12-Sep-2018","        267.30","        268.20","        268.20","        258.85","        261.75","        262.40","        262.05","   14456273","          3788295435.45","     110943","    4944207","         34.20"
"TATAMOTORS","EQ","14-Sep-2018","        262.40","        265.00","        269.60","        263.40","        266.10","        266.60","        266.66","   10710620","          2856089710.65","      78605","    3282249","         30.64"
"TATAMOTORS","EQ","17-Sep-2018","        266.60","        263.35","        264.10","        259.65","        259.85","        260.25","        262.12","    9461420","          2480074282.95","      98336","    3426630","         36.22"
"TATAMOTORS","EQ","18-Sep-2018","        260.25","        257.75","        259.80","        250.60","        251.25","        251.50","        255.40","   11554420","          2951044778.45","     103016","    3541914","         30.65"
"TATAMOTORS","EQ","19-Sep-2018","        251.50","        253.55","        255.00","        251.00","        252.75","        252.60","        253.10","    7845650","          1985767806.60","      76689","    2195053","         27.98"
"TATAMOTORS","EQ","21-Sep-2018","        252.60","        255.05","        257.70","        228.85","        250.20","        250.35","        249.89","   18547453","          4634899783.95","     129476","    7444320","         40.14"
"TATAMOTORS","EQ","24-Sep-2018","        250.35","        250.20","        251.00","        239.35","        241.20","        240.20","        244.40","    8889259","          2172573032.25","      80075","    2719947","         30.60"
"TATAMOTORS","EQ","25-Sep-2018","        240.20","        241.00","        243.50","        235.45","        241.10","        240.80","        239.95","    9030367","          2166839776.70","      79738","    1654966","         18.33"
"TATAMOTORS","EQ","26-Sep-2018","        240.80","        242.30","        243.20","        229.55","        233.35","        233.35","        233.88","   17810869","          4165611347.75","     145381","    5473516","         30.73"
"TATAMOTORS","EQ","27-Sep-2018","        233.35","        234.80","        236.55","        223.10","        226.85","        225.25","        228.36","   17430781","          3980546037.10","     124772","    6979727","         40.04"
"TATAMOTORS","EQ","28-Sep-2018","        225.25","        227.90","        230.70","        219.50","        224.00","        223.70","        225.65","   14196824","          3203491074.10","     124193","    3982003","         28.05"
"TATAMOTORS","EQ","01-Oct-2018","        223.70","        225.00","        230.45","        220.00","        229.70","        229.35","        225.40","    9743094","          2196097865.10","      75151","    1501132","         15.41"
"TATAMOTORS","EQ","03-Oct-2018","        229.35","        230.00","        232.80","        225.80","        227.30","        227.60","        229.17","    9094685","          2084203952.80","      79793","    1567778","         17.24"
"TATAMOTORS","EQ","04-Oct-2018","        227.60","        224.00","        230.80","        221.75","        223.05","        223.25","        225.61","   13898979","          3135747885.60","      94369","    4781328","         34.40"
"TATAMOTORS","EQ","05-Oct-2018","        223.25","        222.75","        226.45","        214.75","        215.70","        216.25","        220.81","   10471026","          2312141999.30","     109560","    2986395","         28.52"
"TATAMOTORS","EQ","08-Oct-2018","        216.25","        217.80","        218.50","        208.10","        213.00","        212.35","        213.94","   11854170","          2536134500.85","     117087","    2890385","         24.38"
"TATAMOTORS","EQ","09-Oct-2018","        212.35","        205.70","        206.00","        170.30","        184.55","        184.35","        184.41","  142760251","         26326169685.15","     891690","   26656881","         18.67"
"TATAMOTORS","EQ","10-Oct-2018","        184.35","        186.00","        190.95","        185.05","        189.25","        188.75","        187.99","   35670907","          6705614097.45","     236722","    6341841","         17.78"
"TATAMOTORS","EQ","11-Oct-2018","        188.75","        180.65","        187.75","        178.00","        182.50","        182.95","        184.57","   19323517","          3566597372.35","     157125","    4846745","         25.08"
"TATAMOTORS","EQ","12-Oct-2018","        182.95","        185.95","        188.40","        182.60","        183.90","        183.75","        185.15","   18014894","          3335370340.80","     134325","    4513339","         25.05"
"TATAMOTORS","EQ","15-Oct-2018","        183.75","        186.50","        186.50","        182.70","        184.40","        184.35","        184.31","   11658409","          2148732399.80","      76113","    3247823","         27.86"
"TATAMOTORS","EQ","16-Oct-2018","        184.35","        185.20","        187.25","        184.55","        185.75","        185.85","        186.03","    9695745","          1803684697.35","      71969","    2588644","         26.70"
"TATAMOTORS","EQ","17-Oct-2018","        185.85","        187.60","        187.80","        179.10","        180.00","        179.95","        183.08","   12004524","          2197814676.25","      92322","    3621640","         30.17"
"TATAMOTORS","EQ","19-Oct-2018","        179.95","        178.95","        179.75","        174.00","        174.70","        174.70","        176.27","   10469358","          1845437771.55","      94673","    2693231","         25.72"
"TATAMOTORS","EQ","22-Oct-2018","        174.70","        176.40","        176.85","        170.05","        170.95","        170.75","        172.31","   11721075","          2019665260.80","      93212","    3688987","         31.47"
"TATAMOTORS","EQ","23-Oct-2018","        170.75","        170.00","        175.70","        169.55","        171.30","        170.65","        172.77","   15588511","          2693277112.55","     106565","    4577603","         29.37"
"TATAMOTORS","EQ","24-Oct-2018","        170.65","        173.90","        175.00","        169.00","        170.40","        170.65","        171.03","   15421903","          2637620601.90","     113578","    4824220","         31.28"
"TATAMOTORS","EQ","25-Oct-2018","        170.65","        168.95","        169.75","        164.60","        166.10","        165.35","        166.60","   14877057","          2478497163.45","     106888","    4915133","         33.04"
"TATAMOTORS","EQ","26-Oct-2018","        165.35","        166.00","        172.80","        165.90","        167.80","        168.50","        169.70","   19584723","          3323608869.70","     133143","    4370024","         22.31"
"TATAMOTORS","EQ","29-Oct-2018","        168.50","        169.95","        176.50","        167.70","        175.00","        175.35","        173.61","   14171750","          2460331074.00","     118254","    4080825","         28.80"
"TATAMOTORS","EQ","30-Oct-2018","        175.35","        177.00","        181.50","        176.05","        177.45","        177.25","        178.54","   15602414","          2785645578.40","     128233","    4211839","         26.99"
"TATAMOTORS","EQ","31-Oct-2018","        177.25","        178.30","        180.00","        173.45","        178.65","        179.10","        176.38","   12579712","          2218863410.10","      99299","    2683686","         21.33"
"TATAMOTORS","EQ","01-Nov-2018","        179.10","        182.00","        186.05","        178.20","        179.05","        179.45","        181.98","   28947802","          5268061209.95","     180237","    5221815","         18.04"
"TATAMOTORS","EQ","02-Nov-2018","        179.45","        180.95","        191.85","        180.90","        189.90","        190.30","        187.76","   29425248","          5524849485.65","     175396","    8454223","         28.73"
"TATAMOTORS","EQ","05-Nov-2018","        190.30","        191.30","        191.30","        186.65","        189.85","        189.80","        188.77","   14818506","          2797330817.65","     104949","    3466645","         23.39"
"TATAMOTORS","EQ","06-Nov-2018","        189.80","        192.45","        199.95","        191.75","        192.25","        193.25","        196.39","   35339222","          6940263730.55","     270547","   11035612","         31.23"
"TATAMOTORS","EQ","07-Nov-2018","        193.25","        194.95","        195.75","        193.35","        194.70","        194.85","        194.83","    3932893","           766239376.05","      39044","    1458573","         37.09"
"TATAMOTORS","EQ","09-Nov-2018","        194.85","        192.90","        200.75","        192.00","        194.30","        195.25","        196.87","   22341961","          4398531804.40","     159521","    9238648","         41.35"
"TATAMOTORS","EQ","12-Nov-2018","        195.25","        194.45","        194.45","        185.20","        186.30","        186.05","        188.69","   20789180","          3922657956.05","     129707","    7137239","         34.33"
"TATAMOTORS","EQ","13-Nov-2018","        186.05","        180.75","        183.00","        178.35","        179.25","        179.50","        180.43","   22189598","          4003779577.95","     146072","    6752448","         30.43"
"TATAMOTORS","EQ","14-Nov-2018","        179.50","        180.50","        183.00","        176.25","        176.75","        176.80","        179.43","   15795883","          2834310897.85","     101682","    2896575","         18.34"
"TATAMOTORS","EQ","15-Nov-2018","        176.80","        178.00","        182.70","        177.50","        179.80","        180.20","        180.80","   18740276","          3388161990.35","     143274","    5443545","         29.05"
"TATAMOTORS","EQ","16-Nov-2018","        180.20","        180.90","        181.85","        177.85","        180.25","        179.90","        179.69","   10022823","          1801050372.55","      81166","    2254640","         22.50"
"TATAMOTORS","EQ","19-Nov-2018","        179.90","        180.60","        185.50","        179.10","        184.80","        184.60","        183.12","   14522581","          2659445143.80","     102507","    4132368","         28.45"
"TATAMOTORS","EQ","20-Nov-2018","        184.60","        184.05","        188.30","        183.20","        183.75","        183.75","        185.37","   13114982","          2431150694.10","      97001","    2788446","         21.26"
"TATAMOTORS","EQ","21-Nov-2018","        183.75","        184.40","        186.75","        183.75","        184.05","        184.15","        184.81","    8097107","          1496450715.05","      61295","    1645878","         20.33"
"TATAMOTORS","EQ","22-Nov-2018","        184.15","        185.50","        186.15","        181.75","        182.50","        182.55","        183.51","    9135857","          1676549531.85","      79289","    3530183","         38.64"
