"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","30-Apr-2021","        301.90","        298.20","        301.30","        292.55","        293.10","        293.85","        297.01","   36121668","         10728487262.65","     227806","    7898988","         21.87"
"TATAMOTORS","EQ","03-May-2021","        293.85","        289.30","        294.75","        285.00","        293.10","        293.00","        290.96","   35376618","         10293317764.30","     217697","    3726649","         10.53"
"TATAMOTORS","EQ","04-May-2021","        293.00","        296.35","        299.75","        288.05","        289.95","        289.45","        293.92","   38640006","         11356882614.15","     215522","    5558961","         14.39"
"TATAMOTORS","EQ","05-May-2021","        289.45","        293.50","        293.90","        288.50","        292.25","        291.50","        291.05","   29350536","          8542557907.75","     172820","    2646374","          9.02"
"TATAMOTORS","EQ","06-May-2021","        291.50","        291.50","        302.00","        290.30","        301.05","        301.25","        297.01","   45032502","         13375217303.80","     253096","    8279822","         18.39"
"TATAMOTORS","EQ","07-May-2021","        301.25","        303.00","        305.95","        300.50","        301.45","        302.75","        303.34","   41591323","         12616475889.85","     232673","    5787627","         13.92"
"TATAMOTORS","EQ","10-May-2021","        302.75","        304.50","        315.70","        304.00","        314.35","        314.85","        310.52","   53260388","         16538427981.10","     304985","   11043342","         20.73"
"TATAMOTORS","EQ","11-May-2021","        314.85","        309.55","        320.75","        308.10","        314.45","        315.55","        316.17","   58472304","         18487036052.35","     341891","    8734226","         14.94"
"TATAMOTORS","EQ","12-May-2021","        315.55","        318.25","        334.75","        316.25","        325.55","        326.00","        326.37","  111584920","         36417910308.95","     627410","   13243941","         11.87"
"TATAMOTORS","EQ","14-May-2021","        326.00","        329.35","        329.50","        310.00","        312.60","        312.25","        318.19","   81305325","         25870430404.85","     446741","   10717834","         13.18"
"TATAMOTORS","EQ","17-May-2021","        312.25","        315.40","        323.85","        311.40","        321.75","        321.10","        317.96","   51162423","         16267582786.40","     322456","    4843462","          9.47"
"TATAMOTORS","EQ","18-May-2021","        321.10","        325.95","        336.65","        324.00","        332.00","        332.45","        331.11","   86153088","         28526171912.65","     507559","   11382641","         13.21"
"TATAMOTORS","EQ","19-May-2021","        332.45","        313.00","        322.95","        312.10","        314.10","        314.45","        316.24","  119407026","         37761459386.20","     682512","   20058292","         16.80"
"TATAMOTORS","EQ","20-May-2021","        314.45","        316.00","        316.60","        306.10","        308.00","        307.70","        310.47","   54043899","         16778950024.40","     332716","    8163378","         15.11"
"TATAMOTORS","BL","21-May-2021","        292.00","        313.50","        313.50","        313.30","        313.30","        313.40","        313.43","   10000000","          3134250000.00","          3","-","-"
"TATAMOTORS","EQ","21-May-2021","        307.70","        312.00","        315.70","        309.50","        312.40","        313.10","        312.81","   40358753","         12624718438.75","     235409","    5773365","         14.31"
"TATAMOTORS","EQ","24-May-2021","        313.10","        314.75","        315.80","        310.20","        311.80","        311.85","        313.24","   31963997","         10012299795.85","     203153","    4710909","         14.74"
"TATAMOTORS","EQ","25-May-2021","        311.85","        315.55","        319.00","        313.85","        314.90","        315.25","        316.69","   37382263","         11838548199.00","     235654","    4998419","         13.37"
"TATAMOTORS","EQ","26-May-2021","        315.25","        316.10","        320.00","        314.80","        315.15","        315.50","        317.63","   28639717","          9096923036.75","     182798","    4024214","         14.05"
"TATAMOTORS","EQ","27-May-2021","        315.50","        317.05","        323.45","        316.55","        319.00","        318.60","        320.59","   49484106","         15864225963.10","     310012","   11412784","         23.06"
"TATAMOTORS","EQ","28-May-2021","        318.60","        322.65","        324.50","        316.50","        319.80","        318.75","        320.40","   26618815","          8528640138.35","     189082","    4490761","         16.87"
"TATAMOTORS","EQ","31-May-2021","        318.75","        318.70","        319.75","        312.10","        318.90","        318.75","        316.65","   30917309","          9790007682.00","     195958","    4625553","         14.96"
"TATAMOTORS","EQ","01-Jun-2021","        318.75","        319.20","        325.70","        317.30","        318.30","        318.10","        320.48","   32595728","         10446167765.05","     227553","    4386040","         13.46"
"TATAMOTORS","EQ","02-Jun-2021","        318.10","        315.95","        324.40","        315.60","        322.90","        323.00","        320.96","   26323777","          8448892334.15","     157758","    7866813","         29.88"
"TATAMOTORS","EQ","03-Jun-2021","        323.00","        325.30","        327.70","        323.65","        324.95","        325.65","        325.92","   21408371","          6977408798.45","     151971","    5395009","         25.20"
"TATAMOTORS","EQ","04-Jun-2021","        325.65","        325.15","        336.90","        324.25","        336.80","        334.95","        330.33","   41278749","         13635697415.40","     257144","   12603426","         30.53"
"TATAMOTORS","EQ","07-Jun-2021","        334.95","        339.75","        351.00","        339.75","        344.35","        345.50","        346.40","   64986814","         22511445127.60","     454768","   12141141","         18.68"
"TATAMOTORS","EQ","08-Jun-2021","        345.50","        346.25","        356.65","        337.50","        356.50","        352.75","        346.15","   44104954","         15267039550.15","     280211","    6886102","         15.61"
"TATAMOTORS","EQ","09-Jun-2021","        352.75","        356.20","        358.90","        339.75","        343.55","        343.35","        350.63","   59334814","         20804788075.45","     364388","    7909760","         13.33"
"TATAMOTORS","EQ","10-Jun-2021","        343.35","        345.20","        347.85","        342.40","        345.05","        344.75","        345.05","   24351860","          8402611475.95","     173167","    3728297","         15.31"
"TATAMOTORS","EQ","11-Jun-2021","        344.75","        346.00","        352.90","        344.35","        350.00","        350.75","        349.49","   36441967","         12736254497.20","     238009","    7752772","         21.27"
"TATAMOTORS","EQ","14-Jun-2021","        350.75","        350.05","        357.90","        341.10","        355.85","        355.95","        350.96","   38482142","         13505685670.35","     258674","    5912785","         15.37"
"TATAMOTORS","EQ","15-Jun-2021","        355.95","        355.75","        360.75","        351.50","        352.00","        352.70","        356.11","   35526159","         12651139220.10","     244448","    5715423","         16.09"
"TATAMOTORS","EQ","16-Jun-2021","        352.70","        350.10","        356.00","        348.10","        348.35","        349.35","        351.50","   27550588","          9684074925.80","     185607","    3436552","         12.47"
"TATAMOTORS","EQ","17-Jun-2021","        349.35","        348.40","        352.90","        342.25","        344.90","        345.65","        347.75","   29236974","         10167301410.35","     215768","    4307709","         14.73"
"TATAMOTORS","EQ","18-Jun-2021","        345.65","        345.65","        346.90","        329.00","        338.70","        337.40","        337.30","   49440514","         16676211279.70","     335484","   11853384","         23.98"
"TATAMOTORS","EQ","21-Jun-2021","        337.40","        330.90","        335.80","        326.20","        334.00","        334.30","        331.38","   29123887","          9651069904.95","     220372","    3984920","         13.68"
"TATAMOTORS","EQ","22-Jun-2021","        334.30","        337.10","        344.30","        336.15","        337.25","        337.90","        341.06","   26708459","          9109087248.90","     196463","    3645588","         13.65"
"TATAMOTORS","EQ","23-Jun-2021","        337.90","        341.00","        343.25","        334.30","        335.50","        335.25","        338.98","   25741628","          8725921331.25","     163850","    3796141","         14.75"
"TATAMOTORS","EQ","24-Jun-2021","        335.25","        335.00","        337.40","        333.35","        335.30","        334.65","        335.51","   15580223","          5227377961.40","     119970","    2603785","         16.71"
"TATAMOTORS","EQ","25-Jun-2021","        334.65","        335.90","        342.80","        335.90","        339.10","        339.65","        340.03","   22426352","          7625742314.95","     162950","    3345310","         14.92"
"TATAMOTORS","EQ","28-Jun-2021","        339.65","        340.80","        345.00","        337.55","        343.00","        342.80","        341.00","   17843975","          6084880410.00","     128540","    2803029","         15.71"
"TATAMOTORS","EQ","29-Jun-2021","        342.80","        342.65","        346.50","        339.60","        342.30","        341.55","        343.24","   22462297","          7709940478.45","     166772","    3533086","         15.73"
"TATAMOTORS","EQ","30-Jun-2021","        341.55","        342.00","        345.35","        338.85","        340.00","        339.60","        342.64","   18277841","          6262630345.30","     144643","    2815163","         15.40"
"TATAMOTORS","EQ","01-Jul-2021","        339.60","        341.50","        347.40","        341.20","        344.50","        344.25","        344.48","   27944816","          9626455276.75","     201015","    5436759","         19.46"
"TATAMOTORS","EQ","02-Jul-2021","        344.25","        345.30","        345.55","        340.50","        344.90","        344.90","        343.54","   18304387","          6288348486.95","     125567","    2958441","         16.16"
"TATAMOTORS","EQ","05-Jul-2021","        344.90","        347.05","        350.10","        344.00","        345.80","        346.10","        347.14","   18399524","          6387277797.05","     160130","    3299644","         17.93"
"TATAMOTORS","EQ","06-Jul-2021","        346.10","        348.00","        358.20","        311.50","        316.60","        316.90","        330.49","  164083830","         54228396910.80","    1126291","   38354169","         23.37"
"TATAMOTORS","EQ","07-Jul-2021","        316.90","        316.00","        319.10","        306.25","        317.25","        317.10","        313.64","  112183313","         35185298921.75","     818147","   15596852","         13.90"
"TATAMOTORS","EQ","08-Jul-2021","        317.10","        314.80","        314.80","        305.00","        306.15","        306.35","        309.60","   87360324","         27046880894.05","     729702","   24053100","         27.53"
"TATAMOTORS","EQ","09-Jul-2021","        306.35","        305.80","        308.85","        301.85","        307.35","        306.30","        306.02","   48807214","         14936208421.35","     404151","    8296563","         17.00"
"TATAMOTORS","EQ","12-Jul-2021","        306.30","        310.80","        312.00","        306.10","        307.50","        307.45","        308.40","   32282319","          9955765580.30","     251579","    7145145","         22.13"
"TATAMOTORS","EQ","13-Jul-2021","        307.45","        310.00","        312.25","        308.15","        310.65","        310.95","        310.09","   25736308","          7980598270.45","     203069","    5808946","         22.57"
"TATAMOTORS","EQ","14-Jul-2021","        310.95","        310.00","        313.30","        308.65","        309.00","        309.55","        310.72","   21863250","          6793383940.60","     178728","    4650099","         21.27"
"TATAMOTORS","EQ","15-Jul-2021","        309.55","        310.50","        312.85","        307.60","        310.10","        310.25","        309.95","   23617599","          7320341530.70","     186448","    6716209","         28.44"
"TATAMOTORS","EQ","16-Jul-2021","        310.25","        311.10","        315.45","        310.50","        311.10","        311.25","        312.60","   25148606","          7861376517.65","     207808","    5188993","         20.63"
"TATAMOTORS","EQ","19-Jul-2021","        311.25","        308.95","        310.30","        306.00","        309.10","        308.85","        308.28","   21346348","          6580662107.25","     212078","    4775597","         22.37"
"TATAMOTORS","EQ","20-Jul-2021","        308.85","        307.00","        308.00","        301.05","        301.85","        302.15","        304.33","   27672567","          8421662362.00","     301520","    8696392","         31.43"
"TATAMOTORS","EQ","22-Jul-2021","        302.15","        305.50","        307.45","        301.05","        303.10","        302.55","        303.96","   21338361","          6485990486.30","     217237","    7296981","         34.20"
"TATAMOTORS","EQ","23-Jul-2021","        302.55","        300.50","        301.90","        295.00","        295.80","        295.55","        296.59","   33435130","          9916684182.55","     355996","    9811330","         29.34"
"TATAMOTORS","EQ","26-Jul-2021","        295.55","        295.00","        297.00","        291.00","        292.75","        293.15","        293.67","   27502360","          8076654790.10","     261987","    7874978","         28.63"
"TATAMOTORS","EQ","27-Jul-2021","        293.15","        293.00","        297.65","        288.60","        291.00","        291.40","        292.45","   55132877","         16123351124.90","     366440","   23520260","         42.66"
"TATAMOTORS","EQ","28-Jul-2021","        291.40","        290.00","        290.90","        283.60","        285.00","        284.45","        285.94","   36139725","         10333671968.95","     351962","   16502661","         45.66"
"TATAMOTORS","EQ","29-Jul-2021","        284.45","        287.55","        295.40","        287.55","        293.80","        292.90","        292.69","   57733359","         16898072830.35","     338308","   26369550","         45.67"
"TATAMOTORS","EQ","30-Jul-2021","        292.90","        294.00","        300.00","        293.25","        294.40","        293.95","        296.77","   30589609","          9078097108.65","     259275","    7377498","         24.12"
"TATAMOTORS","EQ","02-Aug-2021","        293.95","        299.15","        299.40","        295.60","        296.70","        296.85","        297.25","   19273390","          5728921716.00","     205351","    5478643","         28.43"
"TATAMOTORS","EQ","03-Aug-2021","        296.85","        298.50","        304.50","        297.70","        303.65","        303.70","        302.05","   31063992","          9382728680.65","     270036","    8142744","         26.21"
"TATAMOTORS","EQ","04-Aug-2021","        303.70","        304.75","        306.45","        297.20","        298.10","        298.15","        301.03","   26186248","          7882934066.65","     234889","    8520763","         32.54"
"TATAMOTORS","EQ","05-Aug-2021","        298.15","        295.50","        300.90","        292.75","        299.50","        299.70","        296.98","   20704901","          6149039899.30","     205321","    4391850","         21.21"
"TATAMOTORS","EQ","06-Aug-2021","        299.70","        300.05","        303.40","        297.65","        300.20","        300.05","        300.96","   16001898","          4816007897.35","     141187","    3454661","         21.59"
"TATAMOTORS","EQ","09-Aug-2021","        300.05","        300.75","        304.20","        296.05","        297.95","        298.10","        300.08","   16985859","          5097081270.25","     171283","    3440650","         20.26"
"TATAMOTORS","EQ","10-Aug-2021","        298.10","        297.90","        300.20","        291.00","        294.20","        294.20","        296.16","   15173990","          4493981869.10","     161082","    2795696","         18.42"
"TATAMOTORS","EQ","11-Aug-2021","        294.20","        295.30","        297.80","        286.45","        295.70","        295.45","        292.24","   20802022","          6079121678.45","     199065","    3835051","         18.44"
"TATAMOTORS","EQ","12-Aug-2021","        295.45","        297.30","        307.40","        297.30","        306.80","        306.00","        302.44","   33652880","         10177925982.70","     263143","    9380972","         27.88"
"TATAMOTORS","EQ","13-Aug-2021","        306.00","        308.80","        311.50","        303.05","        306.50","        307.25","        307.72","   34922863","         10746546953.30","     271630","    6407507","         18.35"
"TATAMOTORS","EQ","16-Aug-2021","        307.25","        305.95","        307.85","        303.05","        303.50","        303.70","        305.23","   14348786","          4379745502.85","     130055","    3358929","         23.41"
"TATAMOTORS","EQ","17-Aug-2021","        303.70","        302.80","        302.80","        292.80","        296.95","        297.70","        297.38","   25539214","          7594758425.60","     234676","    6397614","         25.05"
"TATAMOTORS","EQ","18-Aug-2021","        297.70","        296.90","        297.75","        292.60","        293.15","        293.35","        294.81","   18004320","          5307790613.90","     192494","    5287421","         29.37"
"TATAMOTORS","EQ","20-Aug-2021","        293.35","        289.50","        290.70","        281.00","        281.60","        283.10","        286.21","   32578752","          9324363271.45","     418347","   12059448","         37.02"
"TATAMOTORS","EQ","23-Aug-2021","        283.10","        287.20","        288.30","        275.00","        276.95","        276.95","        280.28","   24498294","          6866325905.50","     259389","    6541190","         26.70"
"TATAMOTORS","EQ","24-Aug-2021","        276.95","        278.50","        281.50","        268.45","        280.80","        279.80","        275.40","   37589121","         10352220779.20","     314806","    7110816","         18.92"
"TATAMOTORS","EQ","25-Aug-2021","        279.80","        282.80","        289.20","        282.45","        284.50","        284.40","        286.42","   31538128","          9033271163.15","     244137","    3642750","         11.55"
"TATAMOTORS","EQ","26-Aug-2021","        284.40","        284.85","        287.35","        281.65","        284.80","        284.30","        284.32","   17864053","          5079191329.80","     149256","    3419405","         19.14"
"TATAMOTORS","EQ","27-Aug-2021","        284.30","        282.90","        286.80","        281.70","        285.60","        285.75","        284.79","   13477390","          3838286971.20","     198940","    2223912","         16.50"
"TATAMOTORS","EQ","30-Aug-2021","        285.75","        290.10","        293.50","        289.90","        291.75","        291.95","        291.92","   17217097","          5025951682.65","     157320","    4069563","         23.64"
"TATAMOTORS","EQ","31-Aug-2021","        291.95","        291.75","        291.95","        286.10","        287.60","        287.30","        287.52","   36951003","         10624019307.25","     233033","   17985906","         48.68"
"TATAMOTORS","EQ","01-Sep-2021","        287.30","        289.00","        297.40","        287.30","        294.65","        295.25","        291.96","   33103168","          9664696314.10","     262515","    8894065","         26.87"
"TATAMOTORS","EQ","02-Sep-2021","        295.25","        295.25","        296.30","        291.70","        293.05","        293.15","        293.75","   14907001","          4378976748.85","     143071","    3964310","         26.59"
"TATAMOTORS","EQ","03-Sep-2021","        293.15","        292.50","        296.45","        292.00","        295.00","        295.55","        294.86","   16594135","          4892994837.60","     159993","    4108259","         24.76"
"TATAMOTORS","EQ","06-Sep-2021","        295.55","        297.50","        298.95","        296.00","        297.00","        297.45","        297.59","   16622865","          4946794710.15","     157578","    5629041","         33.86"
"TATAMOTORS","EQ","07-Sep-2021","        297.45","        297.35","        297.80","        290.90","        294.50","        294.60","        294.55","   14325904","          4219721851.30","     122302","    3980234","         27.78"
"TATAMOTORS","EQ","08-Sep-2021","        294.60","        293.50","        298.80","        291.60","        295.05","        295.25","        295.58","   14920479","          4410203466.15","     106657","    4668379","         31.29"
"TATAMOTORS","EQ","09-Sep-2021","        295.25","        294.00","        303.50","        293.55","        298.40","        298.95","        300.46","   34020970","         10222047776.45","     244639","    9883486","         29.05"
"TATAMOTORS","EQ","13-Sep-2021","        298.95","        299.00","        302.00","        295.50","        301.05","        301.20","        298.84","   16339860","          4882931574.05","     154698","    5213539","         31.91"
"TATAMOTORS","EQ","14-Sep-2021","        301.20","        302.25","        307.20","        302.20","        305.75","        306.10","        304.96","   23234649","          7085551281.25","     196460","    6975975","         30.02"
"TATAMOTORS","EQ","15-Sep-2021","        306.10","        306.10","        313.00","        306.10","        311.50","        311.95","        309.45","   26808872","          8295956079.20","     210210","    8379612","         31.26"
"TATAMOTORS","EQ","16-Sep-2021","        311.95","        313.40","        315.00","        307.65","        311.00","        311.65","        312.21","   26249369","          8195341074.20","     236632","    8807961","         33.55"
"TATAMOTORS","EQ","17-Sep-2021","        311.65","        312.00","        315.35","        306.00","        308.15","        308.60","        310.90","   24972069","          7763920118.90","     197846","    7769130","         31.11"
"TATAMOTORS","EQ","20-Sep-2021","        308.60","        304.90","        310.25","        297.30","        297.80","        298.95","        304.42","   19632688","          5976499097.70","     209600","    5758398","         29.33"
"TATAMOTORS","EQ","21-Sep-2021","        298.95","        298.60","        302.70","        293.10","        301.60","        301.95","        297.82","   19439330","          5789349711.65","     170991","    3576840","         18.40"
"TATAMOTORS","EQ","22-Sep-2021","        301.95","        303.15","        313.80","        303.00","        310.00","        310.10","        309.74","   29545253","          9151342129.05","     242987","    7652282","         25.90"
"TATAMOTORS","EQ","23-Sep-2021","        310.10","        313.20","        324.00","        313.20","        321.00","        321.50","        320.11","   52701665","         16870293520.55","     406763","   19717115","         37.41"
"TATAMOTORS","EQ","24-Sep-2021","        321.50","        325.10","        326.95","        316.05","        317.60","        317.95","        321.43","   28901243","          9289643290.45","     253775","    6895772","         23.86"
"TATAMOTORS","EQ","27-Sep-2021","        317.95","        323.15","        333.60","        323.15","        331.00","        331.65","        329.81","   56305136","         18569825202.30","     470501","   14894214","         26.45"
"TATAMOTORS","EQ","28-Sep-2021","        331.65","        334.00","        336.00","        324.50","        328.70","        329.30","        330.97","   28497009","          9431666794.80","     260259","    6297165","         22.10"
"TATAMOTORS","EQ","29-Sep-2021","        329.30","        325.00","        333.00","        324.00","        330.35","        330.25","        329.00","   19740150","          6494551004.15","     169614","    3950402","         20.01"
"TATAMOTORS","EQ","30-Sep-2021","        330.25","        331.25","        337.90","        329.10","        333.70","        333.35","        333.73","   30268517","         10101655877.85","     228396","    6839602","         22.60"
"TATAMOTORS","EQ","01-Oct-2021","        333.35","        332.65","        337.30","        325.70","        332.90","        333.30","        331.40","   29877695","          9901358903.80","     232828","    4898283","         16.39"
"TATAMOTORS","BL","04-Oct-2021","        313.40","        333.30","        333.30","        333.30","        333.30","        333.30","        333.30","    1570942","           523594968.60","          1","-","-"
"TATAMOTORS","EQ","04-Oct-2021","        333.30","        336.80","        343.25","        335.15","        342.00","        342.00","        340.89","   29553072","         10074442359.75","     297645","    8249669","         27.91"
"TATAMOTORS","EQ","05-Oct-2021","        342.00","        340.45","        351.50","        338.85","        345.00","        344.95","        346.53","   31861985","         11041234205.50","     266202","    7956502","         24.97"
"TATAMOTORS","EQ","06-Oct-2021","        344.95","        347.00","        348.70","        335.00","        335.60","        336.05","        340.48","   25272592","          8604815719.30","     213910","    8977040","         35.52"
"TATAMOTORS","EQ","07-Oct-2021","        336.05","        341.10","        383.00","        339.25","        378.50","        376.50","        368.30","  163238084","         60120343470.50","    1028809","   27569259","         16.89"
"TATAMOTORS","EQ","08-Oct-2021","        376.50","        385.90","        397.55","        380.00","        382.80","        382.95","        386.46","   93728117","         36222633520.35","     714038","   16364554","         17.46"
"TATAMOTORS","EQ","11-Oct-2021","        382.95","        390.15","        420.90","        388.00","        417.80","        415.75","        411.01","  113404983","         46610095970.25","     834399","   16741980","         14.76"
"TATAMOTORS","EQ","12-Oct-2021","        415.75","        423.00","        435.70","        413.60","        421.25","        420.85","        424.35","   97349265","         41309726127.65","     797669","   14527893","         14.92"
"TATAMOTORS","EQ","13-Oct-2021","        420.85","        462.90","        523.85","        462.90","        509.70","        506.90","        497.76","  197949387","         98531750923.15","    1517162","   52470394","         26.51"
"TATAMOTORS","EQ","14-Oct-2021","        506.90","        530.00","        530.00","        492.00","        496.60","        497.60","        502.86","  103630901","         52112335535.05","    1128414","   19686395","         19.00"
"TATAMOTORS","EQ","18-Oct-2021","        497.60","        507.00","        525.00","        503.60","        509.80","        509.60","        515.47","   72322623","         37280104214.00","     803895","   13212916","         18.27"
"TATAMOTORS","EQ","19-Oct-2021","        509.60","        512.45","        517.40","        476.05","        484.75","        481.90","        498.07","   57428637","         28603517918.75","     649066","   13555763","         23.60"
"TATAMOTORS","EQ","20-Oct-2021","        481.90","        481.80","        497.00","        471.25","        489.70","        486.90","        484.21","   55444814","         26847160147.10","     547487","    8894569","         16.04"
"TATAMOTORS","EQ","21-Oct-2021","        486.90","        491.75","        510.40","        485.75","        508.95","        508.00","        497.29","   52608672","         26161533123.30","     492220","    8485865","         16.13"
"TATAMOTORS","EQ","22-Oct-2021","        508.00","        509.90","        510.70","        487.40","        490.60","        490.90","        496.34","   42742785","         21214749436.80","     465665","    7261984","         16.99"
"TATAMOTORS","EQ","25-Oct-2021","        490.90","        493.90","        496.00","        473.25","        478.80","        479.90","        480.93","   33107841","         15922445349.70","     378765","    6772176","         20.45"
"TATAMOTORS","EQ","26-Oct-2021","        479.90","        483.50","        510.00","        483.25","        508.20","        508.65","        500.54","   58027770","         29044966108.20","     574815","    9434406","         16.26"
"TATAMOTORS","EQ","27-Oct-2021","        508.65","        505.75","        506.55","        496.00","        496.80","        497.90","        501.37","   30361263","         15222114327.25","     301976","    6045729","         19.91"
"TATAMOTORS","EQ","28-Oct-2021","        497.90","        493.90","        493.90","        478.55","        481.80","        481.05","        486.77","   25182748","         12258182942.70","     320722","    7381957","         29.31"
"TATAMOTORS","EQ","29-Oct-2021","        481.05","        482.00","        491.60","        467.70","        484.45","        483.70","        483.64","   31054342","         15019165853.80","     338095","    4831179","         15.56"
"TATAMOTORS","EQ","01-Nov-2021","        483.70","        486.45","        489.70","        469.80","        486.40","        485.70","        481.98","   34315690","         16539532647.70","     394769","    4506728","         13.13"
"TATAMOTORS","EQ","02-Nov-2021","        485.70","        506.50","        510.00","        486.50","        488.05","        487.85","        494.31","   51580720","         25497058290.35","     475466","    8434721","         16.35"
"TATAMOTORS","EQ","03-Nov-2021","        487.85","        483.80","        495.00","        481.60","        485.20","        484.90","        488.21","   22950198","         11204555640.25","     255671","    4376450","         19.07"
"TATAMOTORS","EQ","04-Nov-2021","        484.90","        489.80","        493.55","        488.00","        490.05","        489.70","        490.51","    5531940","          2713457669.50","     119649","    1835779","         33.19"
"TATAMOTORS","EQ","08-Nov-2021","        489.70","        493.90","        504.85","        490.25","        501.00","        501.40","        499.44","   31736426","         15850376263.15","     329281","   10187638","         32.10"
"TATAMOTORS","EQ","09-Nov-2021","        501.40","        505.00","        520.65","        503.50","        511.00","        509.65","        513.35","   50458762","         25902972391.10","     476444","   12955212","         25.67"
"TATAMOTORS","EQ","10-Nov-2021","        509.65","        506.25","        515.95","        500.20","        511.00","        510.75","        510.99","   26615777","         13600481542.90","     406993","    5103121","         19.17"
"TATAMOTORS","EQ","11-Nov-2021","        510.75","        510.00","        519.00","        501.00","        504.50","        503.45","        508.46","   29256213","         14875701882.25","     309113","    7747496","         26.48"
"TATAMOTORS","EQ","12-Nov-2021","        503.45","        506.95","        509.55","        497.35","        507.35","        507.05","        503.75","   20731808","         10443601228.35","     227996","    2793695","         13.48"
"TATAMOTORS","EQ","15-Nov-2021","        507.05","        506.25","        514.90","        504.50","        504.65","        505.45","        509.41","   18014977","          9176940266.55","     213651","    4372817","         24.27"
"TATAMOTORS","EQ","16-Nov-2021","        505.45","        506.90","        526.85","        506.20","        517.95","        519.05","        519.53","   55897781","         29040717629.40","     525818","   12414657","         22.21"
"TATAMOTORS","EQ","17-Nov-2021","        519.05","        520.25","        536.70","        520.25","        528.40","        530.15","        531.42","   48463415","         25754402444.20","     486736","   10704524","         22.09"
"TATAMOTORS","EQ","18-Nov-2021","        530.15","        531.45","        534.20","        501.30","        509.95","        509.70","        512.83","   47197742","         24204392115.00","     474059","    9567682","         20.27"
"TATAMOTORS","EQ","22-Nov-2021","        509.70","        512.25","        512.25","        478.40","        486.40","        486.10","        491.76","   40044849","         19692516603.60","     473971","    9654061","         24.11"
"TATAMOTORS","EQ","23-Nov-2021","        486.10","        484.40","        499.35","        477.00","        495.90","        495.50","        492.31","   27553684","         13564854601.70","     286944","    5133778","         18.63"
"TATAMOTORS","EQ","24-Nov-2021","        495.50","        499.00","        501.80","        485.30","        486.90","        488.65","        495.61","   20915837","         10366047963.80","     246275","    5275595","         25.22"
