"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","23-Apr-2020","         75.90","         76.75","         78.65","         75.40","         75.90","         75.65","         76.94","   50372620","          3875896447.15","     161989","    6412100","         12.73"
"TATAMOTORS","EQ","24-Apr-2020","         75.65","         75.00","         76.90","         74.00","         74.30","         74.20","         75.51","   40054235","          3024343540.85","     129250","    5108268","         12.75"
"TATAMOTORS","EQ","27-Apr-2020","         74.20","         75.90","         76.20","         74.80","         75.15","         75.25","         75.40","   27835405","          2098869538.60","      93555","    3668934","         13.18"
"TATAMOTORS","EQ","28-Apr-2020","         75.25","         75.65","         78.20","         75.20","         76.85","         76.95","         76.83","   34825466","          2675737156.65","     107365","    5734888","         16.47"
"TATAMOTORS","EQ","29-Apr-2020","         76.95","         77.45","         79.30","         76.55","         78.15","         78.15","         78.07","   40785025","          3184101597.95","     133880","    8210629","         20.13"
"TATAMOTORS","EQ","30-Apr-2020","         78.15","         85.95","         93.75","         85.95","         93.75","         93.25","         89.27","  170645234","         15233902188.60","     519684","   31194881","         18.28"
"TATAMOTORS","EQ","04-May-2020","         93.25","         87.00","         87.20","         81.50","         84.05","         83.90","         84.10","   91167307","          7666846446.55","     327945","   17224243","         18.89"
"TATAMOTORS","EQ","05-May-2020","         83.90","         86.00","         86.80","         80.40","         81.00","         80.90","         84.32","   57123018","          4816372491.95","     194041","   10083444","         17.65"
"TATAMOTORS","EQ","06-May-2020","         80.90","         81.55","         83.95","         80.35","         83.70","         83.20","         82.54","   53739428","          4435743139.40","     166733","    5697458","         10.60"
"TATAMOTORS","EQ","07-May-2020","         83.20","         82.90","         84.65","         82.10","         82.55","         82.50","         83.28","   31160671","          2595015270.60","     119183","    3839170","         12.32"
"TATAMOTORS","EQ","08-May-2020","         82.50","         84.50","         84.95","         80.55","         81.20","         81.05","         82.46","   35363226","          2916175375.35","     135944","    5610622","         15.87"
"TATAMOTORS","EQ","11-May-2020","         81.05","         81.45","         90.65","         81.40","         85.85","         86.10","         86.95","  152592033","         13267842790.60","     470511","   16863736","         11.05"
"TATAMOTORS","EQ","12-May-2020","         86.10","         85.95","         87.70","         83.50","         86.45","         86.20","         85.02","   77552355","          6593767114.50","     245351","    8722985","         11.25"
"TATAMOTORS","EQ","13-May-2020","         86.20","         92.50","         92.50","         86.25","         88.00","         87.20","         88.65","   68086246","          6036002630.40","     237994","   10605119","         15.58"
"TATAMOTORS","EQ","14-May-2020","         87.20","         83.95","         85.30","         82.55","         83.90","         83.80","         84.09","   46341703","          3896726738.70","     173963","    9178367","         19.81"
"TATAMOTORS","EQ","15-May-2020","         83.80","         84.70","         85.35","         82.80","         84.15","         84.35","         83.91","   38594210","          3238366014.30","     124113","    5477665","         14.19"
"TATAMOTORS","EQ","18-May-2020","         84.35","         84.50","         84.50","         79.60","         80.90","         80.65","         81.14","   44221575","          3588181738.75","     163410","    7019950","         15.87"
"TATAMOTORS","EQ","19-May-2020","         80.65","         82.50","         85.65","         81.50","         82.30","         81.80","         83.66","   65379359","          5469427810.40","     194462","    8832443","         13.51"
"TATAMOTORS","EQ","20-May-2020","         81.80","         81.25","         84.40","         80.70","         83.65","         83.45","         82.97","   36351616","          3015914660.45","     116445","    4506508","         12.40"
"TATAMOTORS","EQ","21-May-2020","         83.45","         83.10","         85.20","         82.90","         83.95","         84.10","         84.26","   37290910","          3142196365.85","     119854","    4989155","         13.38"
"TATAMOTORS","EQ","22-May-2020","         84.10","         83.40","         83.90","         82.00","         83.05","         82.80","         82.82","   29252936","          2422831924.30","      96301","    3797520","         12.98"
"TATAMOTORS","EQ","26-May-2020","         82.80","         83.90","         85.70","         82.60","         83.25","         83.10","         84.10","   38018351","          3197222250.60","     116618","    7310373","         19.23"
"TATAMOTORS","EQ","27-May-2020","         83.10","         84.10","         86.00","         84.00","         84.70","         84.55","         84.95","   57958863","          4923419055.20","     144270","   14877874","         25.67"
"TATAMOTORS","EQ","28-May-2020","         84.55","         86.00","         88.15","         84.55","         87.15","         87.00","         86.48","   96183461","          8317754409.30","     254053","   24565098","         25.54"
"TATAMOTORS","EQ","29-May-2020","         87.00","         85.55","         87.50","         84.65","         86.70","         87.00","         85.84","   80819025","          6937284941.50","     210894","   25639006","         31.72"
"TATAMOTORS","EQ","01-Jun-2020","         87.00","         88.90","         91.20","         88.00","         89.60","         89.55","         90.03","   71081216","          6399189823.50","     207071","   11780846","         16.57"
"TATAMOTORS","EQ","02-Jun-2020","         89.55","         90.00","         97.30","         89.75","         96.15","         96.50","         94.26","  125410755","         11821393581.20","     347165","   16451689","         13.12"
"TATAMOTORS","EQ","03-Jun-2020","         96.50","        100.00","        101.45","         97.40","         98.50","         98.75","        100.15","   90600115","          9073798058.20","     296653","   15481242","         17.09"
"TATAMOTORS","EQ","04-Jun-2020","         98.75","         99.00","        101.40","         96.80","         98.75","         98.50","         99.23","   72080989","          7152572719.60","     209721","    8892943","         12.34"
"TATAMOTORS","EQ","05-Jun-2020","         98.50","        100.45","        112.45","         99.05","        111.95","        110.75","        106.99","  187212583","         20029378696.30","     503188","   22254722","         11.89"
"TATAMOTORS","EQ","08-Jun-2020","        110.75","        114.00","        119.15","        113.35","        115.65","        115.45","        115.87","  136948454","         15868133689.75","     413849","   18759497","         13.70"
"TATAMOTORS","EQ","09-Jun-2020","        115.45","        117.45","        117.90","        110.25","        111.25","        111.45","        114.00","   79474755","          9059896597.20","     256089","    8450073","         10.63"
"TATAMOTORS","EQ","10-Jun-2020","        111.45","        111.00","        113.00","        108.50","        112.20","        111.40","        111.02","   84038803","          9330335106.05","     268868","    6954337","          8.28"
"TATAMOTORS","EQ","11-Jun-2020","        111.40","        109.90","        111.15","        105.00","        106.10","        106.15","        109.05","   55488921","          6050806894.65","     187716","   10329025","         18.61"
"TATAMOTORS","EQ","12-Jun-2020","        106.15","         98.00","        106.25","         98.00","        104.75","        105.30","        101.92","   92997378","          9478305551.90","     288327","    8976389","          9.65"
"TATAMOTORS","EQ","15-Jun-2020","        105.30","        104.65","        104.65","        100.05","        100.65","        100.50","        101.81","   69320247","          7057151337.20","     223353","    9544345","         13.77"
"TATAMOTORS","EQ","16-Jun-2020","        100.50","        102.00","        103.50","         92.00","         94.60","         94.75","         96.73","  215478234","         20843420253.70","     628969","   26288289","         12.20"
"TATAMOTORS","EQ","17-Jun-2020","         94.75","         93.00","         96.40","         91.80","         95.35","         95.40","         94.59","  110831825","         10483923104.05","     298090","    6378248","          5.75"
"TATAMOTORS","EQ","18-Jun-2020","         95.40","         95.00","         97.20","         94.15","         96.50","         96.35","         96.14","   58964763","          5668876582.75","     197722","    6024585","         10.22"
"TATAMOTORS","EQ","19-Jun-2020","         96.35","         96.50","        103.90","         95.60","        101.90","        102.50","        100.87","  135463691","         13664218657.35","     378796","   17846578","         13.17"
"TATAMOTORS","EQ","22-Jun-2020","        102.50","        102.35","        104.90","        101.00","        102.55","        102.65","        103.22","   68549914","          7075905878.55","     227836","    7998003","         11.67"
"TATAMOTORS","EQ","23-Jun-2020","        102.65","        103.00","        106.00","        101.90","        104.40","        104.40","        103.78","   68638635","          7123423356.00","     192404","    6274959","         19.26"
"TATAMOTORS","EQ","24-Jun-2020","        104.40","        105.25","        110.80","        104.20","        105.15","        104.80","        107.96","  125462474","         13544573100.30","     368519","   16986620","         13.54"
"TATAMOTORS","EQ","25-Jun-2020","        104.80","        103.85","        106.30","        101.65","        104.00","        103.80","        104.27","   63198650","          6589889056.75","     184772","    7701030","         12.19"
"TATAMOTORS","EQ","26-Jun-2020","        103.80","        105.40","        106.05","        100.35","        102.00","        101.40","        103.24","   56328105","          5815359241.50","     171279","    8972659","         15.93"
"TATAMOTORS","EQ","29-Jun-2020","        101.40","        101.40","        101.40","         98.05","         99.70","         99.45","         99.36","   43275076","          4299690110.10","     149166","    5211886","         12.04"
"TATAMOTORS","EQ","30-Jun-2020","         99.45","        101.75","        102.30","         97.30","         98.75","         98.25","         99.31","   50767147","          5041796650.35","     172501","    7877851","         15.52"
"TATAMOTORS","EQ","01-Jul-2020","         98.25","         99.00","        101.45","         98.20","        100.50","        100.75","        100.12","   50868246","          5092821784.05","     169169","    5464332","         10.74"
"TATAMOTORS","EQ","02-Jul-2020","        100.75","        100.75","        102.95","        100.40","        101.65","        101.55","        101.58","   48086112","          4884423475.65","     144870","    5891610","         12.25"
"TATAMOTORS","EQ","03-Jul-2020","        101.55","        102.85","        106.35","        102.10","        103.40","        103.45","        104.61","   87312581","          9133652903.35","     254018","   10129467","         11.60"
"TATAMOTORS","EQ","06-Jul-2020","        103.45","        105.00","        109.90","        104.50","        109.00","        109.00","        107.22","   91971938","          9860857140.10","     277964","   16810635","         18.28"
"TATAMOTORS","EQ","07-Jul-2020","        109.00","        109.80","        112.60","        108.05","        108.95","        109.05","        110.06","   85842146","          9447829039.25","     268526","    9659411","         11.25"
"TATAMOTORS","EQ","08-Jul-2020","        109.05","        109.50","        110.85","        104.20","        105.60","        105.35","        108.26","   55890628","          6050449265.85","     178778","    7746061","         13.86"
"TATAMOTORS","EQ","09-Jul-2020","        105.35","        106.30","        108.95","        104.65","        107.40","        106.95","        106.29","   54492889","          5791959319.15","     168116","    4842541","          8.89"
"TATAMOTORS","EQ","10-Jul-2020","        106.95","        106.70","        108.60","        105.40","        107.25","        107.60","        107.29","   64694703","          6941070227.55","     194661","    6896784","         10.66"
"TATAMOTORS","EQ","13-Jul-2020","        107.60","        108.85","        112.10","        106.85","        108.30","        108.00","        109.45","   81900473","          8963698527.05","     242525","    9433157","         11.52"
"TATAMOTORS","EQ","14-Jul-2020","        108.00","        106.90","        107.55","        104.10","        105.20","        105.15","        105.61","   46926242","          4955888824.45","     157141","    6178551","         13.17"
"TATAMOTORS","EQ","15-Jul-2020","        105.15","        106.80","        106.80","        102.50","        103.45","        103.20","        104.91","   49688858","          5212839571.65","     139212","    4949305","          9.96"
"TATAMOTORS","EQ","16-Jul-2020","        103.20","        103.95","        103.95","        100.60","        102.95","        102.95","        102.04","   44334635","          4523794662.95","     139777","    4515096","         10.18"
"TATAMOTORS","EQ","17-Jul-2020","        102.95","        103.65","        106.95","        103.30","        106.35","        106.40","        105.36","   42080407","          4433655800.35","     124209","    6075752","         14.44"
"TATAMOTORS","EQ","20-Jul-2020","        106.40","        106.35","        106.35","        103.85","        104.95","        105.05","        104.89","   39787958","          4173385092.95","     139285","    5217868","         13.11"
"TATAMOTORS","EQ","21-Jul-2020","        105.05","        106.00","        109.70","        105.50","        108.15","        108.45","        108.29","   66009182","          7148058532.50","     203404","   11623050","         17.61"
"TATAMOTORS","EQ","22-Jul-2020","        108.45","        108.50","        109.75","        104.25","        105.45","        105.15","        106.63","   50740709","          5410389990.60","     145177","    8285647","         16.33"
"TATAMOTORS","EQ","23-Jul-2020","        105.15","        105.45","        106.45","        104.70","        106.00","        106.05","        105.82","   30722468","          3251015129.10","     110868","    5887560","         19.16"
"TATAMOTORS","EQ","24-Jul-2020","        106.05","        104.70","        105.50","        102.70","        103.65","        103.75","        103.96","   39366097","          4092598759.20","     141124","    8382556","         21.29"
"TATAMOTORS","EQ","27-Jul-2020","        103.75","        104.00","        104.50","        101.30","        101.90","        101.70","        102.52","   29646442","          3039412219.05","     108291","    5600033","         18.89"
"TATAMOTORS","EQ","28-Jul-2020","        101.70","        102.30","        107.20","        102.00","        106.20","        106.45","        105.32","   64271556","          6769364530.50","     201485","   10787365","         16.78"
"TATAMOTORS","EQ","29-Jul-2020","        106.45","        108.10","        108.75","        104.85","        105.70","        105.75","        107.06","   44561874","          4770924220.50","     148403","    5539745","         12.43"
"TATAMOTORS","EQ","30-Jul-2020","        105.75","        106.40","        106.75","        102.85","        103.25","        103.65","        104.75","   33382883","          3496799099.30","     128190","    5187405","         15.54"
"TATAMOTORS","EQ","31-Jul-2020","        103.65","        104.00","        105.40","        102.30","        105.05","        104.65","        103.62","   33809020","          3503235249.05","     115278","    5140680","         15.21"
"TATAMOTORS","EQ","03-Aug-2020","        104.65","        103.00","        114.40","        102.90","        111.70","        113.05","        111.21","  194765847","         21659457969.70","     522686","   31582995","         16.22"
"TATAMOTORS","EQ","04-Aug-2020","        113.05","        112.95","        115.10","        110.80","        111.15","        111.45","        112.99","   95906991","         10836885472.50","     270181","    8120140","          8.47"
"TATAMOTORS","EQ","05-Aug-2020","        111.45","        112.40","        117.65","        112.00","        115.55","        115.40","        114.71","   99372353","         11398798628.65","     266743","   16331569","         16.43"
"TATAMOTORS","EQ","06-Aug-2020","        115.40","        116.20","        117.70","        115.50","        117.15","        116.80","        116.46","   60093689","          6998380454.20","     161993","   11665475","         19.41"
"TATAMOTORS","EQ","07-Aug-2020","        116.80","        117.00","        119.70","        116.00","        118.90","        119.10","        118.33","   56489837","          6684420204.70","     169070","    6642507","         11.76"
"TATAMOTORS","EQ","10-Aug-2020","        119.10","        119.95","        124.70","        119.70","        123.35","        123.85","        122.90","   71095910","          8737339637.05","     243534","   10795585","         15.18"
"TATAMOTORS","EQ","11-Aug-2020","        123.85","        125.00","        125.80","        121.40","        122.55","        122.30","        123.12","   50225180","          6183949984.50","     151464","    6214823","         12.37"
"TATAMOTORS","EQ","12-Aug-2020","        122.30","        121.00","        126.40","        120.60","        125.00","        125.35","        123.54","   50715485","          6265204115.25","     181485","    8075228","         15.92"
"TATAMOTORS","EQ","13-Aug-2020","        125.35","        126.10","        131.90","        124.40","        131.10","        131.15","        128.74","   95490351","         12293636061.65","     314690","   13529236","         14.17"
"TATAMOTORS","EQ","14-Aug-2020","        131.15","        131.15","        132.65","        123.70","        124.85","        124.60","        127.78","   75034602","          9587710674.25","     284236","   12668785","         16.88"
"TATAMOTORS","EQ","17-Aug-2020","        124.60","        124.50","        126.25","        120.60","        123.70","        123.55","        123.93","   61154591","          7579031713.95","     194650","    4097823","          6.70"
"TATAMOTORS","EQ","18-Aug-2020","        123.55","        124.00","        127.50","        123.60","        125.55","        125.60","        125.50","   62154483","          7800696583.95","     186007","    8777300","         14.12"
"TATAMOTORS","EQ","19-Aug-2020","        125.60","        127.00","        127.60","        124.75","        125.30","        125.15","        126.17","   45133950","          5694568520.25","     137522","    6447124","         14.28"
"TATAMOTORS","EQ","20-Aug-2020","        125.15","        123.45","        125.65","        121.10","        121.85","        121.70","        123.35","   43533457","          5370047661.00","     167940","    8882786","         20.40"
"TATAMOTORS","EQ","21-Aug-2020","        121.70","        124.20","        124.20","        120.15","        121.25","        120.90","        121.91","   48650670","          5930890162.85","     171419","    8316745","         17.09"
"TATAMOTORS","EQ","24-Aug-2020","        120.90","        122.00","        123.00","        120.80","        121.10","        121.20","        121.72","   31296668","          3809459829.90","     106961","    4774740","         15.26"
"TATAMOTORS","EQ","25-Aug-2020","        121.20","        121.80","        128.35","        121.10","        127.65","        127.10","        125.13","   90267008","         11294660730.25","     268606","   14424865","         15.98"
"TATAMOTORS","EQ","26-Aug-2020","        127.10","        130.50","        139.00","        128.35","        138.40","        137.90","        133.87","  197516356","         26441765429.90","     583201","   27004695","         13.67"
"TATAMOTORS","EQ","27-Aug-2020","        137.90","        140.10","        146.85","        139.30","        143.60","        144.25","        143.14","  181382530","         25962563255.05","     527074","   16664280","          9.19"
"TATAMOTORS","EQ","28-Aug-2020","        144.25","        144.15","        146.20","        140.50","        142.75","        142.80","        143.07","   95196419","         13619793279.20","     296547","    7291118","          7.66"
"TATAMOTORS","EQ","31-Aug-2020","        142.80","        144.50","        147.95","        138.20","        142.10","        143.20","        144.19","  160564520","         23151293812.15","     430759","   17871403","         11.13"
"TATAMOTORS","EQ","01-Sep-2020","        143.20","        143.40","        145.15","        140.40","        144.00","        143.80","        142.74","   58811608","          8394646496.00","     185102","    5156846","          8.77"
"TATAMOTORS","EQ","02-Sep-2020","        143.80","        144.30","        151.65","        141.45","        151.50","        150.30","        146.20","   74951550","         10957976732.85","     246918","    8042384","         10.73"
"TATAMOTORS","EQ","03-Sep-2020","        150.30","        151.60","        155.20","        149.55","        151.45","        151.85","        152.39","  110156875","         16787061799.10","     355201","   12976695","         11.78"
"TATAMOTORS","EQ","04-Sep-2020","        151.85","        147.90","        153.65","        147.00","        147.60","        147.80","        150.41","   95565047","         14373868490.35","     318751","   10012871","         10.48"
"TATAMOTORS","EQ","07-Sep-2020","        147.80","        150.00","        152.00","        148.00","        149.00","        149.40","        149.73","   82619417","         12370900506.60","     295645","    6590339","          7.98"
"TATAMOTORS","EQ","08-Sep-2020","        149.40","        149.45","        149.60","        141.20","        142.35","        142.30","        145.64","   76297951","         11111995747.35","     251056","    7484940","          9.81"
"TATAMOTORS","EQ","09-Sep-2020","        142.30","        141.00","        141.75","        135.70","        140.65","        140.10","        138.60","  105358206","         14602596240.75","     297038","   23080777","         21.91"
"TATAMOTORS","EQ","10-Sep-2020","        140.10","        142.80","        144.50","        138.00","        143.10","        143.30","        142.21","   79606710","         11320504743.45","     263631","    8323381","         10.46"
"TATAMOTORS","EQ","11-Sep-2020","        143.30","        143.10","        146.80","        141.65","        143.65","        144.30","        144.31","   65137801","          9399913625.00","     219391","    3807850","          5.85"
"TATAMOTORS","EQ","14-Sep-2020","        144.30","        147.20","        151.10","        145.50","        147.15","        148.55","        148.41","   84506253","         12541694740.90","     308205","    7931069","          9.39"
"TATAMOTORS","EQ","15-Sep-2020","        148.55","        149.40","        149.40","        146.55","        148.90","        148.40","        147.91","   42887987","          6343391226.80","     149199","    3962200","          9.24"
"TATAMOTORS","EQ","16-Sep-2020","        148.40","        149.20","        154.30","        148.55","        151.00","        151.45","        152.38","   85057870","         12960805723.15","     310895","    6455736","          7.59"
"TATAMOTORS","EQ","17-Sep-2020","        151.45","        150.80","        151.00","        146.20","        147.75","        147.65","        148.23","   48119523","          7132693233.60","     189486","    5054667","         10.50"
"TATAMOTORS","EQ","18-Sep-2020","        147.65","        148.70","        150.50","        146.25","        147.75","        147.90","        148.70","   46271652","          6880673993.80","     160380","    7586598","         16.40"
"TATAMOTORS","EQ","21-Sep-2020","        147.90","        147.75","        147.75","        135.50","        136.30","        137.45","        141.58","   64735434","          9165561173.85","     259712","    8965286","         13.85"
"TATAMOTORS","EQ","22-Sep-2020","        137.45","        138.00","        138.15","        129.65","        133.85","        133.10","        133.16","   87298376","         11624978140.70","     300880","   10583890","         12.12"
"TATAMOTORS","EQ","23-Sep-2020","        133.10","        135.50","        136.70","        127.90","        131.40","        131.40","        132.13","   74983029","          9907846374.45","     239508","    6472952","          8.63"
"TATAMOTORS","EQ","24-Sep-2020","        131.40","        127.90","        128.80","        122.15","        122.75","        122.80","        125.21","   62423543","          7816010130.90","     264670","    8519156","         13.65"
"TATAMOTORS","EQ","25-Sep-2020","        122.80","        123.70","        128.35","        123.10","        127.00","        127.25","        125.92","   65042619","          8189982129.00","     228746","    4829358","          7.42"
"TATAMOTORS","EQ","28-Sep-2020","        127.25","        128.90","        134.30","        127.50","        133.10","        132.85","        132.37","   61830960","          8184423328.70","     211738","    4579284","          7.41"
"TATAMOTORS","EQ","29-Sep-2020","        132.85","        134.95","        136.00","        130.70","        131.95","        131.70","        132.67","   63367335","          8406725947.75","     195477","    4862649","          7.67"
"TATAMOTORS","EQ","30-Sep-2020","        131.70","        131.55","        134.40","        130.30","        133.40","        133.30","        132.74","   48859151","          6485567787.80","     142415","    4675108","          9.57"
"TATAMOTORS","EQ","01-Oct-2020","        133.30","        135.90","        136.50","        132.55","        133.85","        133.50","        134.70","   40491787","          5454141488.50","     146860","    5503808","         13.59"
"TATAMOTORS","EQ","05-Oct-2020","        133.50","        136.95","        137.50","        132.05","        134.20","        133.90","        134.39","   55268395","          7427641026.70","     164992","    7691792","         13.92"
"TATAMOTORS","EQ","06-Oct-2020","        133.90","        138.00","        145.80","        136.00","        144.45","        144.75","        143.13","  162047240","         23193614030.45","     502876","   14995661","          9.25"
"TATAMOTORS","EQ","07-Oct-2020","        144.75","        144.25","        144.50","        139.80","        141.15","        141.00","        141.93","   68274103","          9689921396.00","     226108","    6563737","          9.61"
"TATAMOTORS","EQ","08-Oct-2020","        141.00","        142.85","        143.50","        139.60","        141.15","        140.95","        141.30","   40943141","          5785076340.80","     138293","    3645892","          8.90"
"TATAMOTORS","EQ","09-Oct-2020","        140.95","        141.15","        142.65","        138.00","        138.60","        138.45","        139.59","   37097517","          5178567429.05","     134757","    7674706","         20.69"
"TATAMOTORS","EQ","12-Oct-2020","        138.45","        139.65","        139.65","        133.00","        135.90","        135.90","        135.67","   39279464","          5329218690.75","     143425","    4459940","         11.35"
"TATAMOTORS","EQ","13-Oct-2020","        135.90","        135.40","        137.10","        132.85","        133.95","        134.10","        134.89","   38973857","          5257195327.25","     143477","    4290967","         11.01"
"TATAMOTORS","EQ","14-Oct-2020","        134.10","        133.75","        134.65","        128.80","        130.50","        130.70","        130.71","   45792723","          5985719549.80","     179136","    8922011","         19.48"
"TATAMOTORS","EQ","15-Oct-2020","        130.70","        131.50","        134.35","        126.50","        126.55","        126.95","        130.76","   64004610","          8369072219.05","     234276","    8234914","         12.87"
"TATAMOTORS","EQ","16-Oct-2020","        126.95","        129.40","        130.05","        126.00","        127.80","        127.75","        127.72","   62554211","          7989628143.30","     208292","   12391424","         19.81"
"TATAMOTORS","EQ","19-Oct-2020","        127.75","        129.80","        130.40","        127.80","        128.25","        128.25","        128.81","   33161414","          4271356554.10","     149958","    7725211","         23.30"
"TATAMOTORS","EQ","20-Oct-2020","        128.25","        128.10","        130.30","        126.35","        129.35","        129.65","        128.12","   27470025","          3519466619.35","     121548","    6320344","         23.01"
"TATAMOTORS","EQ","21-Oct-2020","        129.65","        131.05","        133.10","        128.30","        130.60","        130.25","        131.03","   39252680","          5143473415.85","     202411","    8719914","         22.21"
"TATAMOTORS","EQ","22-Oct-2020","        130.25","        129.70","        134.60","        128.45","        134.25","        133.50","        131.66","   48808808","          6425930305.10","     182545","    8726609","         17.88"
"TATAMOTORS","EQ","23-Oct-2020","        133.50","        134.90","        138.90","        134.10","        136.65","        137.00","        136.74","   68712845","          9395966779.25","     254495","   11024899","         16.04"
"TATAMOTORS","EQ","26-Oct-2020","        137.00","        138.40","        140.80","        131.25","        133.65","        133.70","        135.51","   88533181","         11996720996.50","     310965","   11495262","         12.98"
"TATAMOTORS","EQ","27-Oct-2020","        133.70","        134.15","        136.75","        130.85","        136.65","        135.65","        134.38","   56861313","          7641152363.75","     204736","    6531131","         11.49"
"TATAMOTORS","EQ","28-Oct-2020","        135.65","        139.00","        143.25","        133.50","        134.75","        134.80","        138.52","  152361862","         21104506025.10","     473350","   19139503","         12.56"
"TATAMOTORS","EQ","29-Oct-2020","        134.80","        132.00","        133.00","        130.00","        132.00","        131.90","        131.45","   66634175","          8759323437.70","     227711","    8562047","         12.85"
"TATAMOTORS","EQ","30-Oct-2020","        131.90","        133.20","        134.50","        130.30","        133.20","        132.65","        132.39","   51128679","          6769124459.40","     180110","    6920409","         13.54"
"TATAMOTORS","EQ","02-Nov-2020","        132.65","        133.65","        134.00","        131.10","        132.70","        132.85","        132.46","   40388690","          5349833493.65","     133563","    4327105","         10.71"
"TATAMOTORS","EQ","03-Nov-2020","        132.85","        135.00","        137.40","        133.55","        133.90","        134.10","        135.23","   52071476","          7041644361.70","     175863","    8895904","         17.08"
"TATAMOTORS","EQ","04-Nov-2020","        134.10","        135.60","        137.00","        134.00","        135.65","        135.90","        135.35","   44675934","          6046713196.20","     135790","    5053175","         11.31"
"TATAMOTORS","EQ","05-Nov-2020","        135.90","        137.00","        138.00","        136.00","        137.65","        137.65","        137.16","   38928602","          5339416418.95","     135309","    8486620","         21.80"
"TATAMOTORS","EQ","06-Nov-2020","        137.65","        137.65","        142.30","        137.65","        138.70","        139.00","        140.04","   67966815","          9518315913.35","     219687","   10822238","         15.92"
"TATAMOTORS","EQ","09-Nov-2020","        139.00","        140.60","        141.50","        138.70","        141.05","        141.00","        140.37","   40277460","          5653762480.85","     144723","    7807449","         19.38"
"TATAMOTORS","EQ","10-Nov-2020","        141.00","        144.05","        146.70","        142.75","        145.90","        146.00","        144.94","   68794369","          9971184928.45","     229226","   14860422","         21.60"
"TATAMOTORS","EQ","11-Nov-2020","        146.00","        146.50","        151.50","        145.65","        151.10","        150.95","        148.92","   78583629","         11702511653.20","     252397","   14928764","         19.00"
"TATAMOTORS","EQ","12-Nov-2020","        150.95","        150.95","        153.85","        150.00","        151.15","        151.20","        151.84","   56145517","          8525042199.75","     189533","    8158154","         14.53"
"TATAMOTORS","EQ","13-Nov-2020","        151.20","        150.00","        150.00","        145.35","        146.20","        146.35","        147.35","   32566537","          4798821289.35","     147362","    9105883","         27.96"
"TATAMOTORS","EQ","14-Nov-2020","        146.35","        148.70","        150.80","        148.00","        148.45","        148.85","        149.50","   11749453","          1756513865.15","      97665","    3921392","         33.38"
"TATAMOTORS","EQ","17-Nov-2020","        148.85","        152.50","        159.35","        152.20","        158.00","        158.00","        155.60","   82644841","         12859206594.55","     358314","   24440054","         29.57"
"TATAMOTORS","EQ","18-Nov-2020","        158.00","        158.85","        178.80","        158.55","        173.00","        173.50","        167.95","  171801183","         28854826175.25","     551801","   20377723","         11.86"
"TATAMOTORS","EQ","19-Nov-2020","        173.50","        171.40","        176.35","        166.55","        166.95","        167.95","        172.00","  109449407","         18825347151.75","     372052","   10937963","          9.99"
"TATAMOTORS","EQ","20-Nov-2020","        167.95","        170.05","        171.55","        165.55","        168.30","        169.10","        168.89","   66935703","         11304949881.45","     282455","    6260598","          9.35"
"TATAMOTORS","EQ","23-Nov-2020","        169.10","        169.50","        173.90","        165.55","        170.45","        170.70","        169.75","   54566251","          9262861649.50","     223504","    6216063","         11.39"
