"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATAMOTORS","EQ","09-Jun-2015","        435.60","        431.30","        443.80","        431.30","        440.40","        440.05","        438.65","    7741629","          3395889411.90","     108554","    5215404","         67.37"
"TATAMOTORS","EQ","10-Jun-2015","        440.05","        439.90","        449.40","        436.00","        445.90","        446.60","        445.39","    9716102","          4327488618.60","     138574","    6545653","         67.37"
"TATAMOTORS","EQ","11-Jun-2015","        446.60","        446.50","        446.80","        428.10","        430.55","        430.20","        434.26","    9668308","          4198584815.65","     109335","    6119015","         63.29"
"TATAMOTORS","EQ","12-Jun-2015","        430.20","        426.55","        429.50","        417.25","        422.95","        421.80","        422.06","   10871836","          4588539522.95","     110127","    7093653","         65.25"
"TATAMOTORS","EQ","15-Jun-2015","        421.80","        426.00","        427.95","        418.10","        425.50","        426.35","        423.79","    7287773","          3088496464.60","      91235","    4092898","         56.16"
"TATAMOTORS","EQ","16-Jun-2015","        426.35","        427.05","        435.80","        421.25","        433.00","        432.80","        426.89","    6192559","          2643530472.35","      62594","    3772136","         60.91"
"TATAMOTORS","EQ","17-Jun-2015","        432.80","        436.00","        437.40","        426.50","        433.55","        433.70","        432.41","    7034146","          3041667176.95","      74938","    4684030","         66.59"
"TATAMOTORS","EQ","18-Jun-2015","        433.70","        434.90","        447.50","        431.40","        443.50","        445.45","        442.67","    8198142","          3629065420.85","     164055","    5003899","         61.04"
"TATAMOTORS","EQ","19-Jun-2015","        445.45","        444.80","        444.80","        431.60","        433.70","        433.05","        436.08","    6891821","          3005380179.70","     154121","    4249206","         61.66"
"TATAMOTORS","EQ","22-Jun-2015","        433.05","        435.00","        444.00","        435.00","        439.25","        440.50","        440.99","    5281379","          2329017520.80","      82457","    3127732","         59.22"
"TATAMOTORS","EQ","23-Jun-2015","        440.50","        441.00","        447.40","        435.00","        436.65","        436.00","        439.82","    5762483","          2534441973.45","      95300","    3251775","         56.43"
"TATAMOTORS","EQ","24-Jun-2015","        436.00","        438.70","        438.70","        428.10","        430.00","        430.60","        433.59","    7081258","          3070386188.15","     112784","    5036222","         71.12"
"TATAMOTORS","EQ","25-Jun-2015","        430.60","        433.00","        436.10","        429.50","        433.55","        432.40","        433.01","    7745469","          3353831984.45","      87972","    5361762","         69.22"
"TATAMOTORS","EQ","26-Jun-2015","        432.40","        435.00","        438.80","        431.20","        437.00","        437.60","        435.34","    5009173","          2180713093.80","      77606","    3025617","         60.40"
"TATAMOTORS","EQ","29-Jun-2015","        437.60","        428.80","        432.50","        418.15","        430.00","        428.25","        426.44","    7143044","          3046111171.55","      81362","    4988804","         69.84"
"TATAMOTORS","EQ","30-Jun-2015","        428.25","        428.00","        436.25","        422.70","        433.70","        434.15","        427.78","    6387312","          2732350201.10","      90025","    4165949","         65.22"
"TATAMOTORS","EQ","01-Jul-2015","        434.15","        436.75","        447.40","        431.40","        446.00","        444.50","        440.43","    6054910","          2666788765.95","      75239","    2967670","         49.01"
"TATAMOTORS","EQ","02-Jul-2015","        444.50","        445.00","        445.00","        435.00","        435.35","        436.40","        439.62","    4641851","          2040655302.25","      95054","    2360514","         50.85"
"TATAMOTORS","EQ","03-Jul-2015","        436.40","        436.00","        436.00","        430.45","        433.55","        433.15","        433.08","    3709457","          1606482688.45","      58710","    2265339","         61.07"
"TATAMOTORS","EQ","06-Jul-2015","        433.15","        428.00","        433.50","        420.70","        429.80","        431.10","        427.08","    4600687","          1964876501.45","      59799","    2134593","         46.40"
"TATAMOTORS","EQ","07-Jul-2015","        431.10","        434.35","        435.70","        428.00","        431.35","        431.55","        431.54","    5667938","          2445957018.90","      73760","    2826426","         49.87"
"TATAMOTORS","EQ","08-Jul-2015","        431.55","        424.00","        424.00","        400.00","        404.30","        404.95","        408.40","   15521757","          6339076047.75","     254699","    9401401","         60.57"
"TATAMOTORS","EQ","09-Jul-2015","        404.95","        400.15","        403.35","        394.25","        398.25","        397.80","        397.62","    9351601","          3718361780.15","     127925","    5189543","         55.49"
"TATAMOTORS","EQ","10-Jul-2015","        397.80","        400.25","        405.80","        398.05","        401.15","        401.90","        401.50","   13661389","          5485072686.60","     154027","    9702828","         71.02"
"TATAMOTORS","EQ","13-Jul-2015","        401.90","        406.70","        406.70","        397.05","        402.35","        402.10","        402.30","    8047912","          3237649947.80","     105800","    4643499","         57.70"
"TATAMOTORS","EQ","14-Jul-2015","        402.10","        403.50","        403.50","        380.95","        385.05","        385.95","        390.76","   11333562","          4428752443.15","     171725","    5994020","         52.89"
"TATAMOTORS","EQ","15-Jul-2015","        385.95","        387.00","        395.00","        382.60","        394.10","        394.30","        390.22","   15561638","          6072499964.05","     140415","   10374692","         66.67"
"TATAMOTORS","EQ","16-Jul-2015","        394.30","        394.90","        398.65","        392.45","        394.50","        395.25","        395.32","    5199913","          2055624278.35","      95705","    2943796","         56.61"
"TATAMOTORS","EQ","17-Jul-2015","        395.25","        395.95","        403.25","        390.40","        397.00","        398.05","        396.60","    6590110","          2613646127.05","     110324","    3189874","         48.40"
"TATAMOTORS","EQ","20-Jul-2015","        398.05","        399.00","        401.90","        389.30","        390.55","        390.75","        393.38","    5777196","          2272629828.15","     102991","    3432670","         59.42"
"TATAMOTORS","EQ","21-Jul-2015","        390.75","        391.80","        393.30","        386.10","        389.10","        389.10","        389.85","    6461958","          2519173241.10","      63661","    4202255","         65.03"
"TATAMOTORS","EQ","22-Jul-2015","        389.10","        388.00","        392.80","        385.95","        389.00","        389.55","        389.96","    5955109","          2322248619.65","      80913","    3647336","         61.25"
"TATAMOTORS","EQ","23-Jul-2015","        389.55","        388.75","        403.40","        385.00","        402.50","        401.35","        395.58","    9510349","          3762103019.25","     121015","    3534589","         37.17"
"TATAMOTORS","EQ","24-Jul-2015","        401.35","        397.55","        399.35","        389.00","        389.65","        390.25","        394.40","    7059848","          2784406012.80","      88833","    3677729","         52.09"
"TATAMOTORS","EQ","27-Jul-2015","        390.25","        384.25","        385.25","        373.00","        377.25","        377.45","        378.20","    8450904","          3196162184.90","     113307","    4449064","         52.65"
"TATAMOTORS","EQ","28-Jul-2015","        377.45","        373.00","        374.90","        366.10","        370.00","        370.10","        369.60","   10975840","          4056642646.90","     122703","    7288753","         66.41"
"TATAMOTORS","EQ","29-Jul-2015","        370.10","        373.90","        379.95","        372.70","        379.00","        376.45","        375.43","    9532212","          3578648275.90","      86033","    7164626","         75.16"
"TATAMOTORS","EQ","30-Jul-2015","        376.45","        381.65","        382.50","        376.00","        379.00","        377.45","        378.71","    6562559","          2485334615.95","      71589","    4209895","         64.15"
"TATAMOTORS","EQ","31-Jul-2015","        377.45","        380.80","        390.50","        380.05","        384.00","        383.85","        384.71","    6947628","          2672851217.60","      85495","    4207491","         60.56"
"TATAMOTORS","EQ","03-Aug-2015","        383.85","        386.35","        394.40","        382.00","        387.55","        388.20","        390.27","    6647982","          2594500112.70","      82764","    4034617","         60.69"
"TATAMOTORS","EQ","04-Aug-2015","        388.20","        385.90","        387.00","        378.00","        381.15","        380.75","        381.85","    5621275","          2146456910.80","      90701","    3425007","         60.93"
"TATAMOTORS","EQ","05-Aug-2015","        380.75","        378.75","        388.50","        375.10","        376.00","        376.40","        381.57","    8298929","          3166663808.25","      89891","    4358762","         52.52"
"TATAMOTORS","EQ","06-Aug-2015","        376.40","        376.50","        384.70","        373.20","        382.60","        383.10","        379.56","    7976356","          3027531836.35","     106410","    3797992","         47.62"
"TATAMOTORS","EQ","07-Aug-2015","        383.10","        382.40","        396.00","        382.40","        392.75","        393.40","        390.03","   10706804","          4175962593.55","     168792","    4709971","         43.99"
"TATAMOTORS","EQ","10-Aug-2015","        393.40","        384.00","        395.30","        382.10","        383.00","        385.70","        389.21","   14494111","          5641218378.00","     154534","    7078807","         48.84"
"TATAMOTORS","EQ","11-Aug-2015","        385.70","        387.10","        388.00","        367.55","        367.85","        369.15","        375.25","    9984809","          3746749900.15","     127909","    6097255","         61.07"
"TATAMOTORS","EQ","12-Aug-2015","        369.15","        365.00","        365.85","        353.55","        356.40","        355.20","        357.65","   11107801","          3972658131.45","     124365","    7308372","         65.79"
"TATAMOTORS","EQ","13-Aug-2015","        355.20","        356.90","        360.95","        348.00","        350.60","        349.40","        353.15","   11147702","          3936846352.55","      94787","    7132713","         63.98"
"TATAMOTORS","EQ","14-Aug-2015","        349.40","        351.45","        359.75","        345.10","        355.05","        355.25","        352.60","    6400810","          2256935237.40","      84492","    2681008","         41.89"
"TATAMOTORS","EQ","17-Aug-2015","        355.25","        354.40","        362.30","        345.25","        356.00","        356.10","        354.96","    5812093","          2063052970.95","      91436","    2563282","         44.10"
"TATAMOTORS","EQ","18-Aug-2015","        356.10","        355.85","        358.35","        347.70","        348.55","        348.60","        351.97","    5623977","          1979496452.65","      78906","    3082336","         54.81"
"TATAMOTORS","EQ","19-Aug-2015","        348.60","        348.70","        354.90","        344.00","        352.00","        351.25","        351.29","    6435894","          2260886574.15","      71927","    3411842","         53.01"
"TATAMOTORS","EQ","20-Aug-2015","        351.25","        348.00","        349.70","        341.00","        343.00","        342.20","        343.95","    7789676","          2679266212.40","     102937","    5086572","         65.30"
"TATAMOTORS","EQ","21-Aug-2015","        342.20","        339.40","        339.40","        327.75","        332.90","        332.40","        331.09","    8793065","          2911324857.30","     118995","    5571467","         63.36"
"TATAMOTORS","EQ","24-Aug-2015","        332.40","        317.00","        317.00","        301.60","        303.95","        308.25","        311.92","   14753473","          4601922033.25","     145655","    8920403","         60.46"
"TATAMOTORS","EQ","25-Aug-2015","        308.25","        308.00","        331.35","        305.80","        329.50","        328.85","        318.61","   13398318","          4268794380.40","     140973","    7619516","         56.87"
"TATAMOTORS","EQ","26-Aug-2015","        328.85","        322.00","        341.40","        318.25","        331.40","        335.10","        332.64","   13781660","          4584288338.40","     165108","    8002166","         58.06"
"TATAMOTORS","EQ","27-Aug-2015","        335.10","        338.40","        342.55","        327.25","        338.15","        334.05","        335.05","   17224851","          5771195052.80","     227376","    9138707","         53.06"
"TATAMOTORS","EQ","28-Aug-2015","        334.05","        342.00","        342.00","        335.25","        340.60","        340.05","        338.28","    7123909","          2409902676.85","      84220","    3565476","         50.05"
"TATAMOTORS","EQ","31-Aug-2015","        340.05","        340.00","        348.75","        332.45","        340.40","        340.15","        340.01","    7244287","          2463102612.50","     102015","    3696504","         51.03"
"TATAMOTORS","EQ","01-Sep-2015","        340.15","        334.95","        339.35","        325.10","        328.00","        329.90","        333.43","    8606005","          2869463130.85","      98491","    4602652","         53.48"
"TATAMOTORS","EQ","02-Sep-2015","        329.90","        328.85","        332.50","        321.45","        324.00","        324.45","        325.60","    8097313","          2636461439.00","      96861","    4626633","         57.14"
"TATAMOTORS","EQ","03-Sep-2015","        324.45","        326.20","        339.80","        326.20","        331.70","        333.55","        334.54","    8138855","          2722778126.70","      92934","    4268590","         52.45"
"TATAMOTORS","EQ","04-Sep-2015","        333.55","        330.00","        330.80","        316.00","        323.80","        322.90","        321.33","    6592654","          2118450375.00","     112879","    3434839","         52.10"
"TATAMOTORS","EQ","07-Sep-2015","        322.90","        327.80","        333.00","        320.00","        324.00","        322.85","        326.39","    5357928","          1748759910.15","      57871","    1935245","         36.12"
"TATAMOTORS","EQ","08-Sep-2015","        322.85","        326.00","        333.25","        316.30","        331.20","        330.90","        326.34","    6729868","          2196193104.10","     108028","    2636686","         39.18"
"TATAMOTORS","EQ","09-Sep-2015","        330.90","        335.35","        350.70","        333.60","        345.00","        344.90","        342.44","    8833492","          3024920519.45","     121953","    3668050","         41.52"
"TATAMOTORS","EQ","10-Sep-2015","        344.90","        340.05","        356.45","        331.00","        355.00","        354.10","        347.93","    9872906","          3435068315.50","     128538","    3453410","         34.98"
"TATAMOTORS","EQ","11-Sep-2015","        354.10","        354.90","        358.90","        342.25","        343.60","        344.60","        350.08","    8569963","          3000172495.45","     117276","    3039860","         35.47"
"TATAMOTORS","EQ","14-Sep-2015","        344.60","        348.90","        350.90","        342.25","        345.95","        346.80","        347.60","    5480940","          1905158897.00","      67027","    2742508","         50.04"
"TATAMOTORS","EQ","15-Sep-2015","        346.80","        345.95","        345.95","        333.05","        334.35","        334.10","        337.90","    5802405","          1960624036.40","      74753","    2806033","         48.36"
"TATAMOTORS","EQ","16-Sep-2015","        334.10","        337.70","        340.40","        332.50","        337.30","        338.05","        337.41","    5708786","          1926223090.75","      66243","    2303793","         40.36"
"TATAMOTORS","EQ","18-Sep-2015","        338.05","        329.20","        333.80","        326.85","        332.35","        330.25","        330.35","   14893326","          4919961733.85","     133412","    7331785","         49.23"
"TATAMOTORS","EQ","21-Sep-2015","        330.25","        326.85","        334.90","        325.65","        331.65","        331.70","        331.86","    5172386","          1716501737.85","      77445","    2618703","         50.63"
"TATAMOTORS","EQ","22-Sep-2015","        331.70","        332.00","        333.60","        314.00","        315.00","        315.80","        323.55","    7122834","          2304610756.75","      92657","    3485865","         48.94"
"TATAMOTORS","EQ","23-Sep-2015","        315.80","        311.00","        312.55","        306.25","        310.20","        310.30","        310.12","    8954516","          2776975126.80","     137050","    4639183","         51.81"
"TATAMOTORS","EQ","24-Sep-2015","        310.30","        309.70","        312.00","        301.60","        302.45","        303.40","        305.45","   13799813","          4215117588.55","     125506","    9746249","         70.63"
"TATAMOTORS","EQ","28-Sep-2015","        303.40","        304.40","        304.40","        283.50","        284.65","        285.00","        291.97","   13577316","          3964105759.50","     166699","    6592274","         48.55"
"TATAMOTORS","EQ","29-Sep-2015","        285.00","        281.20","        294.80","        279.10","        288.05","        288.75","        285.84","   12304403","          3517094968.35","     167211","    4207831","         34.20"
"TATAMOTORS","EQ","30-Sep-2015","        288.75","        289.25","        299.75","        288.10","        298.00","        298.60","        295.81","   12926187","          3823731279.30","     150933","    6129428","         47.42"
"TATAMOTORS","EQ","01-Oct-2015","        298.60","        301.45","        301.50","        291.50","        296.30","        297.75","        295.81","    7501080","          2218889102.95","     121550","    3210174","         42.80"
"TATAMOTORS","EQ","05-Oct-2015","        297.75","        302.50","        322.10","        302.50","        315.00","        315.15","        315.82","   14527820","          4588143033.15","     197253","    7022454","         48.34"
"TATAMOTORS","EQ","06-Oct-2015","        315.15","        320.55","        334.70","        319.55","        333.25","        333.70","        328.76","   18806867","          6183037486.25","     185755","    9243081","         49.15"
"TATAMOTORS","EQ","07-Oct-2015","        333.70","        333.90","        345.00","        329.00","        342.80","        341.35","        340.27","   17802539","          6057653162.85","     178106","    8188136","         45.99"
"TATAMOTORS","EQ","08-Oct-2015","        341.35","        343.80","        347.30","        341.55","        343.70","        343.25","        343.86","   12085332","          4155718928.20","     149936","    5091652","         42.13"
"TATAMOTORS","EQ","09-Oct-2015","        343.25","        346.20","        359.20","        341.10","        358.25","        356.45","        350.37","   11635790","          4076865694.20","     134386","    3626728","         31.17"
"TATAMOTORS","EQ","12-Oct-2015","        356.45","        356.50","        367.00","        356.40","        363.85","        362.35","        363.06","   10509775","          3815648496.10","     108852","    4448227","         42.32"
"TATAMOTORS","EQ","13-Oct-2015","        362.35","        360.00","        365.25","        355.05","        361.50","        361.10","        359.86","    9969583","          3587678690.35","     100872","    4023258","         40.36"
"TATAMOTORS","EQ","14-Oct-2015","        361.10","        358.75","        360.25","        351.10","        353.55","        352.30","        354.94","    7009418","          2487928242.25","      83779","    3313845","         47.28"
"TATAMOTORS","EQ","15-Oct-2015","        352.30","        355.30","        383.75","        355.30","        380.00","        381.30","        374.29","   19487376","          7293949153.40","     197463","    7456097","         38.26"
"TATAMOTORS","EQ","16-Oct-2015","        381.30","        388.60","        390.95","        380.65","        386.75","        386.20","        386.00","   16497652","          6368044969.85","     151307","    6518409","         39.51"
"TATAMOTORS","EQ","19-Oct-2015","        386.20","        384.00","        384.00","        376.25","        378.85","        378.70","        379.37","    7455714","          2828439065.70","      87246","    2712377","         36.38"
"TATAMOTORS","EQ","20-Oct-2015","        378.70","        379.00","        395.75","        377.40","        382.25","        383.15","        388.06","   15426131","          5986314459.55","     133400","    5818619","         37.72"
"TATAMOTORS","EQ","21-Oct-2015","        383.15","        379.95","        386.40","        378.55","        380.90","        381.45","        382.70","    8720671","          3337432024.70","      78688","    3308046","         37.93"
"TATAMOTORS","EQ","23-Oct-2015","        381.45","        383.90","        388.80","        382.00","        382.60","        383.00","        384.83","    6744440","          2595463672.95","      66641","    2593881","         38.46"
"TATAMOTORS","EQ","26-Oct-2015","        383.00","        386.45","        389.90","        383.25","        384.05","        384.60","        385.88","    5064657","          1954346793.40","      86651","    2287166","         45.16"
"TATAMOTORS","EQ","27-Oct-2015","        384.60","        383.00","        386.95","        382.20","        383.60","        383.35","        384.64","    4423221","          1701338805.90","      48050","    1936397","         43.78"
"TATAMOTORS","EQ","28-Oct-2015","        383.35","        382.80","        390.75","        382.20","        387.00","        386.30","        385.79","    8018683","          3093490877.50","      66362","    3217054","         40.12"
"TATAMOTORS","EQ","29-Oct-2015","        386.30","        388.95","        396.80","        384.25","        388.40","        391.20","        391.76","   15381516","          6025849686.00","     122945","    8074016","         52.49"
"TATAMOTORS","EQ","30-Oct-2015","        391.20","        389.75","        390.80","        383.50","        384.80","        384.95","        386.86","    6651831","          2573297160.60","      63761","    2584556","         38.85"
"TATAMOTORS","EQ","02-Nov-2015","        384.95","        386.10","        392.05","        384.40","        388.50","        387.95","        389.37","    7511675","          2924834938.85","      67183","    3030603","         40.35"
"TATAMOTORS","EQ","03-Nov-2015","        387.95","        391.25","        391.25","        380.80","        382.30","        382.05","        385.08","    5887746","          2267226112.45","     102547","    2569915","         43.65"
"TATAMOTORS","EQ","04-Nov-2015","        382.05","        390.05","        407.25","        390.05","        406.60","        404.85","        403.13","   13985828","          5638163558.85","     186069","    5251497","         37.55"
"TATAMOTORS","EQ","05-Nov-2015","        404.85","        403.60","        412.80","        401.45","        404.00","        404.00","        406.92","   12912937","          5254484996.00","     116398","    6347889","         49.16"
"TATAMOTORS","EQ","06-Nov-2015","        404.00","        399.90","        404.40","        392.50","        394.15","        396.15","        398.31","   11016134","          4387889950.95","     214285","    5364542","         48.70"
"TATAMOTORS","EQ","09-Nov-2015","        396.15","        374.00","        413.50","        373.05","        412.00","        411.75","        402.34","   22128119","          8903014580.05","     238949","    8808945","         39.81"
"TATAMOTORS","EQ","10-Nov-2015","        411.75","        408.00","        417.40","        402.70","        405.50","        407.45","        412.22","   12654616","          5216456607.00","     141129","    5605123","         44.29"
"TATAMOTORS","EQ","11-Nov-2015","        407.45","        408.75","        414.00","        408.05","        411.25","        411.30","        411.48","    1164924","           479338278.25","      14197","     292864","         25.14"
"TATAMOTORS","EQ","13-Nov-2015","        411.30","        411.35","        417.50","        401.80","        403.65","        403.95","        407.25","   11007237","          4482658200.00","     115758","    5354113","         48.64"
"TATAMOTORS","EQ","16-Nov-2015","        403.95","        401.00","        404.85","        394.20","        399.75","        400.25","        399.33","    7673487","          3064245433.75","      98741","    3674597","         47.89"
"TATAMOTORS","EQ","17-Nov-2015","        400.25","        403.00","        410.70","        398.55","        408.00","        407.50","        405.61","    6063987","          2459619830.45","      67726","    2377907","         39.21"
"TATAMOTORS","EQ","18-Nov-2015","        407.50","        407.95","        413.50","        403.25","        406.30","        406.25","        409.05","    6960097","          2847025895.35","      80558","    3320128","         47.70"
"TATAMOTORS","EQ","19-Nov-2015","        406.25","        409.90","        409.90","        403.50","        407.30","        406.95","        407.09","    5645524","          2298254655.95","      59726","    2638602","         46.74"
"TATAMOTORS","EQ","20-Nov-2015","        406.95","        408.50","        410.70","        401.35","        404.25","        402.85","        406.04","    5420173","          2200801013.60","      77221","    2531889","         46.71"
"TATAMOTORS","EQ","23-Nov-2015","        402.85","        400.35","        404.40","        396.50","        402.50","        402.10","        400.89","    4658448","          1867519457.45","      79143","    1785183","         38.32"
"TATAMOTORS","EQ","24-Nov-2015","        402.10","        399.10","        406.50","        397.05","        401.90","        400.95","        401.13","    5624579","          2256203484.30","      63248","    2262333","         40.22"
"TATAMOTORS","EQ","26-Nov-2015","        400.95","        404.75","        426.45","        404.00","        422.00","        424.40","        417.36","   15070353","          6289812299.15","     158456","    6829616","         45.32"
